Name,Team,W,L,QS,ERA,G,GS,SV,HLD,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Kaleb Ort","BAL",1,1,,4.80428,17,0,0,1,17,75,16,10,9,3,8,,1,17,8.95183,4.07613,2.19616,1.3483,0.225502,0.10268,0.1228220984339714,0.242033,1.39625,0.288229,0.693287,,,4.75288,-0.0108427,-0.0404768,999,,,,"20061"
"Alan Busenitz","CIN",0,1,,5.28993,8,0,0,1,8,36,9,5,5,1,3,,0,7,7.39987,3.77269,1.96143,1.5815,0.185096,0.0943678,0.0907280445098877,0.26985,1.49347,0.301216,0.687001,,,5.27808,-0.0108788,-0.012754,999,,,,"15239"
"Diego Castillo","TEX",1,1,,4.86921,19,0,0,1,19,84,18,11,10,3,9,,1,17,8.12358,4.4498,1.82561,1.30892,0.20422,0.111864,0.09235577285289764,0.250712,1.4621,0.292441,0.701627,,,5.0209,-0.0110385,-0.024126,999,,,,"17496"
"Trevor Kelley","SEA",1,1,,4.60957,12,0,0,1,12,52,12,7,6,2,4,,1,10,7.38607,3.14268,2.35025,1.32615,0.188527,0.0802158,0.10831134021282196,0.25598,1.36284,0.289553,0.701496,,,4.70886,-0.011725,-0.031618,999,,,,"18454"
"Dennis Santana","NYY",1,1,,4.50159,17,0,0,1,17,74,16,9,9,2,8,,1,17,9.02937,4.19363,2.15312,1.27084,0.229587,0.10663,0.12295706570148468,0.239432,1.38827,0.288485,0.714374,,,4.63744,-0.0118011,-0.0103417,999,,,,"17878"
"Joe Jacques","BOS",1,1,,4.85647,14,0,0,1,14,63,15,8,8,2,6,,2,11,7.02516,3.53953,1.98477,1.09984,0.17335,0.0873399,0.08600976318120956,0.270401,1.47478,0.309766,0.679296,,,4.79233,-0.0124071,-0.00493843,999,,,,"25178"
"Kirby Snead",,1,1,,4.35122,11,0,0,1,11,48,11,6,5,1,5,,1,10,7.966,3.7872,2.1034,1.16835,0.201544,0.0958182,0.10572592169046402,0.25039,1.40061,0.293282,0.717683,,,4.60797,-0.0130477,-0.0159224,999,,,,"19179"
"Daniel Robert","TEX",1,1,,4.84837,14,0,0,1,14,63,13,8,8,2,7,,1,14,8.97812,4.48296,2.00272,1.40486,0.223363,0.11153,0.11183325946331024,0.2459,1.46165,0.292049,0.706805,,,4.9323,-0.0131957,-0.0147214,999,,,,"sa3009856"
"Jonathan Bowlan",,1,2,,4.66379,24,0,0,1,24,105,25,13,12,3,8,,1,19,7.08873,3.10028,2.28648,1.22934,0.179661,0.0785751,0.1010855883359909,0.265512,1.40685,0.300872,0.697085,,,4.60387,-0.0133196,0.00686126,999,,,,"24607"
"Brent Honeywell","PIT",2,3,,4.75803,40,0,0,1,40,177,42,23,21,5,15,,2,31,7.08283,3.45703,2.04882,1.21309,0.17804,0.086899,0.09114144742488861,0.261354,1.42477,0.296033,0.694425,,,4.74864,-0.0133213,-0.0378396,750.77001953125,,,,"16466"
"Justin Armbruester","BAL",0,0,,4.67229,10,0,0,1,10,43,10,6,5,2,4,,1,8,7.30627,3.15035,2.31919,1.37934,0.186809,0.0805491,0.10625956207513809,0.255523,1.35807,0.286845,0.702928,,,4.82592,-0.0136884,-0.0272466,999,,,,"sa3017548"
"Justin Yeager","MIL",1,1,,4.61826,19,0,0,1,19,84,17,11,10,3,11,,1,21,9.74987,5.11137,1.90749,1.35317,0.243631,0.127723,0.11590725183486938,0.235512,1.47332,0.289212,0.725773,,,4.84963,-0.0137279,-0.0253482,999,,,,"sa3010825"
"Taylor Lehman","PHI",0,1,,5.15582,10,0,0,1,10,45,10,6,6,1,5,,0,9,7.66815,4.81264,1.59334,1.3266,0.189592,0.118991,0.07060141116380692,0.25828,1.54506,0.296301,0.693169,,,5.21386,-0.0137943,-0.0169132,999,,,,"sa3007834"
"Bryse Wilson","MIL",3,3,,4.449,60,0,0,11,60,256,62,32,30,9,17,,2,47,7.08775,2.49742,2.83802,1.42467,0.184368,0.0649634,0.11940426379442215,0.260518,1.30741,0.289813,0.715171,,,4.69236,-0.0138029,0.0697542,749.3699951171875,,,,"19990"
"Corbin Martin","ARI",2,2,,4.52256,28,0,0,1,28,124,28,15,14,4,12,,1,26,8.22336,4.00564,2.05295,1.23614,0.207026,0.100843,0.10618248581886292,0.255015,1.45043,0.300216,0.721348,,,4.62661,-0.0138081,0.00276652,999,,,,"19884"
"Stephen Jones","COL",1,1,,5.31544,19,0,0,1,19,86,20,12,11,3,9,,1,16,7.65628,4.06909,1.88157,1.43018,0.188168,0.100006,0.0881623774766922,0.269167,1.52801,0.306939,0.683575,,,5.19093,-0.0139458,-0.00377788,999,,,,"sa3009935"
"Heath Hembree",,0,1,,4.75268,8,0,0,1,8,35,7,4,4,1,4,,0,8,8.99375,4.0513,2.21997,1.41904,0.228928,0.103122,0.12580601125955582,0.239755,1.37962,0.283773,0.70631,,,4.77126,-0.0139786,-0.000241698,999,,,,"11632"
"Dakota Chalmers",,0,0,,5.07421,6,0,0,1,6,27,6,4,3,1,4,,0,5,8.073,5.25795,1.53539,1.265,0.197875,0.128876,0.06899885833263397,0.253679,1.5737,0.296519,0.706431,,,5.18616,-0.014144,-0.0223416,999,,,,"sa875017"
"Edwin Escobar","CHC",1,1,,4.86885,12,0,0,0,12,54,13,7,6,2,5,,1,9,6.4918,3.83607,1.69231,1.18033,0.161765,0.0955882,0.06617647409439087,0.26749,1.4918,0.298429,0.689223,,,4.94356,-0.0143347,-0.018739,999,,,,"10337"
"Christian Roa",,1,1,,5.08525,16,0,0,1,16,72,15,10,9,3,9,,1,17,9.54669,5.28601,1.80603,1.49873,0.235084,0.130166,0.10491780936717987,0.242884,1.52693,0.292694,0.710639,,,5.22949,-0.0143501,-0.0254669,999,,,,"sa3014477"
"Vladimir Gutierrez","MIA",1,1,,4.86084,14,0,0,1,14,62,14,8,8,2,6,,1,12,7.64582,3.59871,2.1246,1.349,0.192504,0.0906074,0.10189695656299591,0.26131,1.43543,0.298856,0.701665,,,4.85474,-0.0147049,-0.0140578,999,,,,"19278"
"Brandon Bielak","HOU",3,2,,4.20798,48,0,0,4,48,208,47,24,22,6,18,,2,42,7.79751,3.39994,2.29342,1.12604,0.199846,0.087139,0.11270751059055328,0.252217,1.3629,0.295094,0.722766,,,4.437,-0.0149923,0.0743936,745.02001953125,,,,"19866"
"Justin Slaten","BOS",3,3,,4.79823,53,0,0,7,53,237,53,30,28,8,26,,1,54,9.17154,4.37095,2.09829,1.31717,0.22777,0.10855,0.11921980232000351,0.252695,1.48639,0.3057,0.715669,,,4.66105,-0.0153231,-0.0102189,999,,,,"sa3010309"
"Cody Poteet","NYY",2,3,,4.42823,48,0,0,1,48,206,44,26,24,7,19,,2,47,8.83283,3.54574,2.49111,1.39761,0.228931,0.0918992,0.13703207671642303,0.240658,1.32072,0.284232,0.715537,,,4.61921,-0.0154037,-0.047977,999,,,,"18769"
"Yoendrys Gómez",,1,0,,4.57321,14,0,0,1,14,61,13,8,7,2,6,,1,14,8.78872,4.16348,2.1109,1.34222,0.222884,0.105587,0.11729679256677628,0.239391,1.38897,0.283246,0.71505,,,4.77577,-0.0158415,-0.0262392,749.030029296875,,,,"22872"
"Bryan Shaw",,1,1,,4.92719,14,0,0,1,14,62,14,8,8,2,7,,1,12,7.84374,4.38106,1.79038,1.30498,0.196495,0.109751,0.08674440532922745,0.253215,1.47289,0.292273,0.692018,,,5.02001,-0.0163601,-0.0161157,717.1300048828125,,,,"8110"
"Tayler Scott","HOU",1,1,,4.51664,32,0,0,1,32,143,32,18,16,4,13,,2,31,8.71459,3.74438,2.32738,1.2265,0.216486,0.093017,0.12346862256526947,0.252446,1.42359,0.301836,0.710414,,,4.5349,-0.0165114,-0.0393684,999,,,,"13652"
"Victor Mederos",,1,1,,4.86463,12,0,0,1,12,53,12,7,6,2,5,,1,10,7.58098,3.99331,1.89842,1.30849,0.189486,0.0998124,0.08967357873916626,0.257664,1.45485,0.29482,0.697645,,,5.02352,-0.0165158,-0.0149251,999,,,,"31533"
"Yohan Ramírez","NYM",1,1,,4.50764,21,0,0,1,21,93,19,11,11,3,10,,3,22,9.3404,4.41327,2.11643,1.13417,0.234041,0.110583,0.12345826625823975,0.234718,1.38391,0.290394,0.694126,,,4.70001,-0.0169043,-0.0125645,999,,,,"19444"
"Adrián Martínez",,2,2,,4.36433,38,0,0,1,38,165,38,20,18,5,13,,2,31,7.34898,3.18189,2.30962,1.15453,0.187741,0.0812863,0.1064545139670372,0.257344,1.36614,0.295762,0.710466,,,4.53335,-0.0170239,-0.0254303,999,,,,"21023"
"Wander Suero","HOU",1,1,,4.68194,14,0,0,1,14,61,14,8,7,2,6,,1,12,7.87136,3.60525,2.18331,1.40728,0.201177,0.0921432,0.10903365164995193,0.25314,1.38807,0.289591,0.708313,,,4.87797,-0.0171319,-0.0210342,999,,,,"15855"
"Bailey Horn",,1,1,,4.79753,19,0,0,1,19,85,18,11,10,3,10,,1,18,8.67081,4.74773,1.82631,1.37364,0.215429,0.117959,0.09747031331062317,0.246722,1.4884,0.290893,0.721205,,,5.04502,-0.0176148,-0.026049,999,,,,"sa3014493"
"Robert Gsellman","WSN",1,1,,4.99144,19,0,0,1,19,84,21,11,11,3,7,,1,13,6.24538,3.29187,1.89722,1.354,0.157454,0.082992,0.07446171343326569,0.275442,1.46541,0.301533,0.694883,,,5.0677,-0.0180135,-0.0176562,999,,,,"13696"
"Guillermo Zuñiga","LAA",2,2,,4.69073,37,0,0,1,37,163,34,21,19,5,19,,2,39,9.43324,4.60889,2.04675,1.33339,0.237938,0.116252,0.12168644368648529,0.241091,1.43911,0.294044,0.711721,,,4.76483,-0.0180352,-0.0269744,999,,,,"19588"
"Spencer Bivens","SFG",1,1,,4.7823,10,0,0,1,10,45,10,6,5,1,4,,1,8,6.98602,3.88045,1.80031,1.16512,0.173915,0.0966026,0.07731237262487411,0.265096,1.48007,0.301357,0.698591,,,4.90508,-0.0185031,-0.0274119,999,,,,"sa3018251"
"Will Klein",,1,2,,4.83432,28,0,0,1,28,127,27,16,15,3,17,,1,27,8.83175,5.40921,1.63272,1.03939,0.216925,0.132861,0.08406431972980499,0.246232,1.55506,0.301881,0.698469,,,4.74124,-0.0185709,-0.0156082,999,,,,"sa3014487"
"Randy Labaut","CLE",0,0,,4.9798,6,0,0,1,6,27,6,4,3,1,3,,0,5,7.55402,5.20897,1.45019,1.34324,0.185306,0.12778,0.057525888085365295,0.253916,1.57419,0.28863,0.719577,,,5.34418,-0.0185828,-0.0283214,999,,,,"sa3010615"
"Yosver Zulueta","TOR",1,1,,4.6448,17,0,0,1,17,76,16,10,9,2,9,,2,17,8.76438,4.77534,1.83534,1.12792,0.217417,0.118462,0.09895578771829605,0.242263,1.4555,0.294111,0.697838,,,4.92033,-0.0186783,-0.0377964,999,,,,"sa3014869"
"Drew Anderson","DET",1,1,,4.67736,22,0,0,1,22,96,22,12,11,3,9,,1,19,7.85221,3.48378,2.25394,1.337,0.199533,0.0885265,0.11100669205188751,0.255442,1.39509,0.293819,0.708614,,,4.72061,-0.0190903,-0.0138005,999,,,,"15130"
"Carson Coleman","TEX",1,1,,4.79143,24,0,0,1,24,107,22,14,13,3,12,,3,26,9.5833,4.50145,2.12894,1.30648,0.23812,0.111849,0.12627063691616058,0.238391,1.41654,0.292788,0.694111,,,4.89576,-0.0199253,-0.0337238,999,,,,"sa3014857"
"Gerardo Reyes","OAK",1,1,,4.62214,21,0,0,1,21,93,19,12,11,3,11,,1,22,9.32993,4.83358,1.93023,1.19182,0.233191,0.12081,0.11238109320402145,0.237332,1.44826,0.291648,0.709962,,,4.72188,-0.0202461,-0.04359,999,,,,"16306"
"Joe Barlow",,1,1,,4.88714,13,0,0,1,13,56,13,8,7,2,5,,0,11,7.33497,3.65718,2.00563,1.53131,0.187985,0.0937288,0.09425661712884903,0.258102,1.41245,0.286981,0.709661,,,5.149,-0.0205492,-0.0318789,747.6599731445312,,,,"22296"
"Colby White","TBR",2,2,,4.38122,28,0,0,1,28,122,25,15,14,4,14,,1,30,9.7485,4.35739,2.23724,1.27426,0.247789,0.110757,0.13703219592571259,0.234494,1.38344,0.290279,0.729664,,,4.53826,-0.0205941,-0.0307536,999,,,,"sa3011200"
"José Ureña",,1,1,,5.09581,11,0,0,1,11,49,12,7,6,2,4,,0,8,6.79706,3.60669,1.88457,1.4431,0.169968,0.0901893,0.0797785073518753,0.270932,1.48644,0.299303,0.69589,,,5.13738,-0.0210663,-0.0322524,999,,,,"11589"
"Jonathan Heasley","BAL",1,1,,4.82275,21,0,0,1,21,91,21,12,11,3,7,,1,17,7.32613,3.08773,2.37266,1.46533,0.187224,0.0789091,0.10831520706415176,0.258576,1.36571,0.28872,0.694022,,,4.92246,-0.0215235,-0.0390484,750.6099853515625,,,,"22224"
"Austin Warren","SFG",1,1,,4.57064,17,0,0,1,17,75,17,9,9,2,7,,1,15,7.9587,3.83722,2.07408,1.16714,0.199925,0.0963923,0.10353293269872665,0.256481,1.4362,0.301082,0.706074,,,4.6299,-0.0216437,-0.0101979,999,,,,"24937"
"Jacob Misiorowski","MIL",1,1,,4.78615,17,0,0,1,17,77,15,10,9,2,10,,3,19,10.2489,5.11147,2.00508,1.27615,0.252774,0.126067,0.12670670449733734,0.226462,1.4213,0.286037,0.691706,,,5.03137,-0.0220983,-0.027102,999,,,,"sa3020644"
"Andre Granillo","STL",1,1,,4.6276,19,0,0,1,19,84,18,10,10,3,10,,1,18,8.46303,4.68058,1.80811,1.32208,0.211894,0.11719,0.09470326453447342,0.244483,1.47095,0.28692,0.729364,,,4.92929,-0.0221212,0.000249335,999,,,,"sa3016913"
"Drew Pomeranz",,1,1,,4.84926,19,0,0,1,19,85,19,11,10,3,10,,1,19,9.2154,4.60337,2.00188,1.53388,0.228434,0.11411,0.11432409286499023,0.252527,1.50417,0.30046,0.733792,,,5.07697,-0.0222463,-0.0201354,999,,,,"11426"
"Jimmy Lambert","CHW",1,2,,4.88299,34,0,0,1,34,151,33,20,18,6,16,,1,32,8.55274,4.29486,1.99139,1.5119,0.21423,0.107578,0.10665198415517807,0.249549,1.45531,0.289203,0.719206,,,5.08755,-0.0226466,-0.0557537,999,,,,"19541"
"Jeff Brigham",,1,1,,4.84101,14,0,0,1,14,61,13,8,8,2,7,,1,14,9.10107,4.45902,2.04105,1.39836,0.230756,0.113058,0.11769810318946838,0.241287,1.41628,0.288881,0.701249,,,4.9502,-0.023241,-0.0232319,999,,,,"16631"
"Chris Wright","SFG",1,1,,4.73349,14,0,0,1,14,64,13,8,7,2,9,,1,15,9.75641,5.91801,1.6486,1.14741,0.237482,0.144051,0.09343115985393524,0.234689,1.56435,0.293825,0.721638,,,4.84712,-0.0233818,-0.0264092,999,,,,"sa3011531"
"Cody Bolton","SEA",1,1,,4.38355,21,0,0,1,21,92,20,11,10,3,9,,1,20,8.41303,3.86715,2.17551,1.23097,0.21296,0.0978895,0.1150701642036438,0.244827,1.38767,0.289021,0.719955,,,4.59319,-0.0241213,-0.0164593,999,,,,"23265"
"Daysbel Hernández",,3,4,,4.43855,54,0,0,7,54,239,49,28,27,8,28,,3,61,10.2456,4.72012,2.17062,1.27432,0.257549,0.118652,0.13889654725790024,0.236391,1.43298,0.299196,0.734876,,,4.54941,-0.0251113,0.0316467,999,,,,"20271"
"Jake Diekman","NYM",3,3,,4.25147,59,0,0,10,59,260,49,30,28,8,36,,4,72,10.9796,5.48935,2.00017,1.17021,0.276627,0.138302,0.13832548260688782,0.221013,1.43471,0.29169,0.737404,,,4.54036,-0.0254382,0.027986,999,,,,"5003"
"Amir Garrett","SFG",2,2,,4.41842,44,0,0,1,44,193,38,24,22,6,25,,2,51,10.3417,5.14752,2.00906,1.12986,0.262028,0.130423,0.13160483539104462,0.231363,1.44603,0.299015,0.71494,,,4.41092,-0.0254508,-0.0505034,999,,,,"14375"
"Antoine Kelly",,1,1,,4.6728,28,0,0,1,28,126,26,16,15,4,16,,2,29,9.32141,5.02446,1.85521,1.25482,0.230633,0.124317,0.10631666332483292,0.239087,1.47849,0.292023,0.71504,,,4.92169,-0.0254817,-0.0294927,999,,,,"sa3011135"
"Matt Koch","COL",1,1,,5.61178,21,0,0,1,21,94,24,14,13,4,7,,1,16,6.99478,3.18671,2.19498,1.60477,0.173131,0.0788758,0.0942552462220192,0.282053,1.504,0.311269,0.66717,,,5.25498,-0.0259291,-0.0232524,999,,,,"13420"
"Logan Sawyer","STL",1,1,,4.92649,14,0,0,1,14,63,15,8,8,2,6,,1,11,7.06923,4.08593,1.73014,1.3342,0.175091,0.101201,0.07389062643051147,0.262959,1.49949,0.294938,0.704967,,,5.14179,-0.0261794,-0.0189876,999,,,,"sa829628"
"Chad Kuhl","CHW",1,1,,5.18152,15,0,0,1,15,67,15,9,9,3,8,,1,14,8.4183,4.50162,1.87006,1.53,0.210595,0.112614,0.09798116981983185,0.251311,1.47611,0.290112,0.69218,,,5.2688,-0.026638,-0.0299422,999,,,,"14975"
"Cody Stashak",,2,2,,4.45895,35,0,0,1,35,151,34,18,17,5,12,,1,32,8.24333,3.03066,2.71998,1.381,0.212037,0.0779553,0.1340814083814621,0.24851,1.31592,0.287629,0.71617,,,4.55635,-0.0266966,-0.00760657,999,,,,"18088"
"Alex Reyes",,2,2,,4.44244,26,0,0,0,26,115,22,14,13,3,16,,1,30,10.2536,5.60424,1.82961,1.20972,0.258702,0.141397,0.11730484664440155,0.224191,1.46292,0.28528,0.726398,,,4.69203,-0.0267642,0.0258619,999,,,,"15015"
"Tyler Matzek","ATL",3,2,,4.29272,58,0,0,10,58,253,53,30,28,8,30,,3,61,9.39417,4.60426,2.04032,1.2205,0.238893,0.117086,0.12180687487125397,0.238845,1.42251,0.294295,0.73532,,,4.59663,-0.0271048,0.137471,750.4500122070312,,,,"10058"
"Bradley Hanner","CLE",0,1,,5.10806,8,0,0,1,8,37,8,5,5,1,5,,1,7,7.70362,5.10756,1.50828,1.25815,0.185992,0.123314,0.06267771869897842,0.254394,1.56245,0.293334,0.698889,,,5.43378,-0.0271903,-0.027748,999,,,,"sa3010837"
"Adam Oller","CLE",1,1,,4.76241,21,0,0,1,21,92,21,12,11,3,8,,1,18,7.65836,3.53021,2.16938,1.41,0.193505,0.0891983,0.10430660843849182,0.255577,1.40208,0.289839,0.706755,,,4.92859,-0.0279304,-0.0386676,999,,,,"20132"
"Steven Cruz",,1,1,,4.84774,38,0,0,1,38,172,36,22,20,5,23,,2,38,9.02289,5.40958,1.66795,1.15022,0.221743,0.132944,0.08879907429218292,0.244731,1.54495,0.299317,0.709231,,,4.90447,-0.0291091,-0.0288329,999,,,,"23165"
"Thaddeus Ward",,1,1,,5.14867,24,0,0,1,24,106,24,15,14,3,12,,2,20,7.5726,4.43762,1.70645,1.30932,0.189685,0.111157,0.07852739840745926,0.256969,1.48725,0.294484,0.675398,,,5.16425,-0.0295037,-0.056167,999,,,,"21513"
"Tanner Burns","CLE",1,1,,4.64237,17,0,0,1,17,75,17,9,9,2,8,,1,15,7.73968,4.12362,1.87691,1.30091,0.194395,0.103572,0.09082316607236862,0.252685,1.44755,0.290225,0.717858,,,4.93931,-0.0297041,-0.00952962,999,,,,"sa3014451"
"Jake Brentz","KCR",1,2,,4.98303,33,0,0,1,33,149,30,20,18,4,21,,2,37,9.95564,5.66935,1.75604,1.14854,0.244869,0.139443,0.10542534291744232,0.234863,1.52522,0.29776,0.689903,,,4.81814,-0.0297935,-0.0507021,999,,,,"17783"
"Tyler Beede","CLE",1,1,,4.86918,14,0,0,1,14,63,14,8,8,2,7,,1,12,7.52702,4.20403,1.79043,1.305,0.187004,0.104446,0.08255765587091446,0.260847,1.49736,0.298236,0.708002,,,5.03543,-0.0300507,-0.0269042,999,,,,"16981"
"Kirby Yates","TEX",3,4,,4.40391,61,0,1,12,61,266,53,32,30,9,31,,5,71,10.5092,4.59034,2.28942,1.33972,0.268102,0.117105,0.15099752694368362,0.229585,1.37556,0.292112,0.72773,,,4.61122,-0.0305093,0.15697,561.469970703125,,,,"9073"
"Stephen Kolek","SDP",2,2,,4.57602,38,0,0,1,38,168,38,21,19,5,16,,3,32,7.63229,3.8378,1.98872,1.19236,0.191733,0.0964107,0.09532278776168823,0.252073,1.41409,0.291111,0.701407,,,4.79568,-0.0310435,-0.0551124,999,,,,"sa3007990"
"Gus Varland","LAD",2,2,,4.76106,32,0,0,1,32,143,32,18,17,5,14,,2,30,8.43414,4.07445,2.07001,1.35292,0.209819,0.101362,0.10845773667097092,0.251095,1.44454,0.293969,0.711509,,,4.88404,-0.031236,-0.0392581,750.7100219726562,,,,"24737"
"Daniel Duarte",,1,1,,4.84151,28,0,0,1,28,125,27,16,15,4,15,,2,26,8.23886,4.71418,1.74768,1.22564,0.205026,0.117314,0.08771268278360367,0.251386,1.49634,0.296886,0.698356,,,4.98323,-0.0324201,-0.0466798,999,,,,"17480"
"Cam Sanders","CHC",1,1,,4.82868,20,0,0,1,20,91,18,12,11,3,12,,2,21,9.34125,5.61253,1.66436,1.23712,0.228674,0.137395,0.0912790298461914,0.237353,1.53155,0.290758,0.712906,,,5.10693,-0.0339618,-0.0404475,999,,,,"sa3008067"
"Matt Bowman",,1,1,,4.99743,15,0,0,1,15,68,16,9,8,2,7,,1,12,7.23384,4.23283,1.70898,1.24975,0.178462,0.104426,0.07403624057769775,0.26618,1.53018,0.303047,0.692811,,,5.01887,-0.0341334,-0.0378319,999,,,,"13528"
"Justin Dunn",,1,2,,5.72435,5,5,0,0,24,108,25,16,15,4,12,,2,19,7.14839,4.45199,1.60566,1.63007,0.17627,0.109781,0.06648973375558853,0.262907,1.53099,0.288296,0.665094,,,5.71351,-0.0351477,-0.0291698,999,,,,"19268"
"Sean Reynolds",,0,1,,5.1845,12,0,0,1,12,55,12,7,7,2,7,,1,11,7.90355,5.54581,1.42514,1.33082,0.191977,0.134708,0.05726964771747589,0.247889,1.58225,0.284974,0.698147,,,5.45272,-0.0357714,-0.0288105,999,,,,"sa917966"
"Forrest Whitley",,1,2,,4.63122,28,0,0,1,28,125,27,16,14,4,14,,2,27,8.76353,4.46916,1.96089,1.2615,0.218162,0.111257,0.1069055125117302,0.243592,1.44439,0.290825,0.710013,,,4.84669,-0.0359764,-0.0420192,999,,,,"sa917930"
"Cole Winn",,1,1,,5.14915,17,0,0,1,17,77,17,10,10,3,10,,1,15,7.82193,5.09002,1.53672,1.35348,0.191681,0.124734,0.06694705039262772,0.253313,1.55891,0.290482,0.699172,,,5.30988,-0.0365788,-0.0261159,999,,,,"sa3008662"
"Tony Santillan","CIN",1,2,,5.12373,32,0,0,1,32,144,31,20,18,5,18,,2,32,9.06714,5.0525,1.79459,1.42888,0.223265,0.12441,0.0988544449210167,0.247822,1.52123,0.295941,0.697039,,,5.22197,-0.0368086,-0.0498685,999,,,,"19926"
"Erik Miller",,2,2,,4.45714,54,0,0,7,54,241,47,29,27,6,33,,2,60,9.96755,5.55362,1.79479,1.06104,0.247715,0.138019,0.10969583690166473,0.230575,1.49623,0.294208,0.723379,,,4.54654,-0.0368462,-0.0470343,999,,,,"sa3011336"
"Trent Thornton","SEA",3,3,,4.22851,60,0,0,12,60,257,58,30,28,9,21,,2,53,7.95599,3.14357,2.53087,1.33458,0.206428,0.0815642,0.12486433982849121,0.249845,1.32307,0.288104,0.734892,,,4.56917,-0.0381708,0.0586779,750.2899780273438,,,,"17948"
"Evan Reifert","TBR",1,1,,4.96573,13,0,0,1,13,60,11,8,7,2,9,,2,15,10.2228,6.38161,1.60192,1.22175,0.24511,0.153011,0.09209950268268585,0.227544,1.57576,0.288081,0.705348,,,5.22373,-0.0401396,-0.0465007,999,,,,"sa3014860"
"JT Chargois","MIA",2,3,,4.37208,62,0,1,14,62,267,60,33,30,8,26,,4,56,8.17932,3.78797,2.15929,1.1553,0.210853,0.0976495,0.11320363730192184,0.251683,1.38339,0.299285,0.7132,,,4.56382,-0.0401776,0.163891,999,,,,"13767"
"Blake Taylor",,0,1,,5.26759,13,0,0,1,13,60,14,8,8,2,7,,0,9,6.43908,4.83046,1.33302,1.4278,0.15617,0.117156,0.0390147864818573,0.272212,1.6282,0.297501,0.707609,,,5.60118,-0.040215,-0.0303696,999,,,,"16418"
"Logan Gragg","STL",1,1,,4.85267,21,0,0,1,21,92,23,12,11,3,7,,1,13,5.69451,2.89698,1.96567,1.39734,0.143743,0.0731265,0.0706159844994545,0.271735,1.41363,0.28996,0.69929,,,5.16025,-0.0406684,-0.0285984,999,,,,"sa3010306"
"Edwin Uceta","TBR",1,1,,4.57022,21,0,0,1,21,93,19,11,11,3,11,,1,21,9.09298,4.55737,1.99522,1.28705,0.228817,0.114682,0.11413445323705673,0.238018,1.42191,0.286849,0.719415,,,4.80032,-0.0415732,-0.0151412,999,,,,"20539"
"Albert Suárez","BAL",0,0,,5.48659,19,0,0,0,19,93,20,13,12,3,9,,1,18,8.36176,4.43632,1.88484,1.4067,0.190596,0.10112,0.08947543799877167,0.245079,1.54874,0.279121,0.66803,,,5.12852,-0.0423185,-0.0984435,721.97998046875,,,,"6175"
"Brad Hand",,2,2,,4.56648,33,0,0,0,33,144,32,18,17,5,14,,3,32,8.60886,3.91642,2.19815,1.27302,0.218902,0.0995847,0.11931711435317993,0.247924,1.38974,0.295437,0.708074,,,4.73899,-0.0426552,0.00746046,999,,,,"9111"
"Randy Rodríguez",,1,1,,4.83315,19,0,0,1,19,87,18,11,10,2,12,,1,19,8.85086,5.45917,1.62128,1.17016,0.215631,0.133,0.0826306939125061,0.241758,1.54415,0.292095,0.708231,,,5.02607,-0.0433393,-0.0402433,999,,,,"sa3006366"
"Austin Adams","NYM",1,1,,5.21927,24,0,0,1,24,108,20,15,14,4,14,,5,32,11.8995,5.09629,2.33492,1.57739,0.294082,0.125949,0.16813242435455322,0.218459,1.37962,0.286687,0.662306,,,5.20724,-0.0448231,-0.0897681,999,,,,"13801"
"Ty Buttrey","SEA",1,1,,4.96556,19,0,0,1,19,86,19,11,10,3,10,,1,15,7.24204,4.57526,1.58287,1.19356,0.178573,0.112816,0.06575693935155869,0.25784,1.52474,0.294135,0.699366,,,5.06238,-0.0458196,-0.0477378,999,,,,"14719"
"George Soriano","MIA",2,3,,4.60521,58,0,0,11,58,257,56,32,30,8,26,,5,54,8.42003,4.07845,2.06452,1.2007,0.211246,0.102322,0.10892363637685776,0.249594,1.42459,0.296846,0.707486,,,4.72845,-0.0466839,0.000923089,999,,,,"21863"
"Zack Kelly","BOS",2,2,,4.87858,38,0,0,1,38,170,37,22,21,5,20,,3,37,8.7819,4.71951,1.86077,1.21398,0.217529,0.116903,0.10062634199857712,0.252822,1.50692,0.305391,0.699319,,,4.85528,-0.0478528,-0.0211924,999,,,,"20349"
"Amos Willingham",,2,3,,5.13723,44,0,0,1,44,195,47,27,25,7,16,,2,33,6.82324,3.35645,2.03287,1.475,0.170675,0.0839578,0.08671770244836807,0.268701,1.45232,0.295797,0.6823,,,5.14421,-0.0486526,-0.088736,999,,,,"26128"
"Sam Bachman","LAA",2,2,,5.01388,33,0,0,1,33,150,33,20,18,4,18,,2,29,7.8183,4.95885,1.57663,1.1853,0.191516,0.121472,0.07004472613334656,0.255834,1.55122,0.298537,0.691028,,,5.10833,-0.0511563,-0.0616084,999,,,,"29754"
"J.P. Feyereisen","LAD",3,3,,4.59411,50,0,0,4,50,213,47,27,26,9,21,,1,49,8.89232,3.85448,2.30701,1.57075,0.232117,0.100614,0.131503164768219,0.245488,1.36335,0.287381,0.72772,,,4.89066,-0.0518911,-0.0234282,999,,,,"16610"
