Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Carlos Rodón","NYY",10,9,,4.292,25,25,,,,136.3,572,123,70,65,21,45,0,6,144,9.50844,2.97139,3.2,1.38665,0.251748,0.0786713,0.17307693511247635,0.236084,1.23258,0.286517,0.707071,,,4.17895,1.83885,1.39613,999,,,,,,,565.5200225830081,4.149082978143886,543.5000152587891,3.9875275355085895,,,,,,,,,,,,,,,,,,,"Carlos Rodon","16137",607074
"Michael McGreevy","STL",8,7,,3.83108,28,27,,,,148,618,146,67,63,16,38,0,2,106,6.44595,2.31081,2.78947,0.972973,0.171521,0.0614887,0.11003236472606659,0.252595,1.24324,0.285088,0.72401,,,3.95026,1.82362,2.45579,999,,,,,,,610.8000000000001,4.127027027027028,624,4.216216216216216,,,,,,,,,,,,,,,,,,,"Michael McGreevy","29869",700241
"Clarke Schmidt","NYY",7,5,,3.94222,24,21,,,,107.3,458,97,50,47,13,36,0,8,108,9.05871,3.01957,3,1.0904,0.235808,0.0786026,0.1572052463889122,0.2343,1.23952,0.286689,0.722997,,,3.95865,1.82093,1.59954,999,,,,,,,465.9200225830079,4.342218167116586,451.50001525878906,4.207828540703779,,,,,,,,,,,,,,,,,,,"Clarke Schmidt","19899",657376
"Kutter Crawford","BOS",9,9,,4.39184,27,24,,,,137.3,572,131,72,67,21,38,0,6,127,8.32484,2.4909,3.34211,1.37655,0.222028,0.0664336,0.15559440851211548,0.248106,1.23088,0.289474,0.694842,,,4.26626,1.81148,1.6153,999,,,,,,,539.1200225830079,3.9265841995631745,535.5000152587891,3.900218524080602,,,,,,,,,,,,,,,,,,,"Kutter Crawford","20531",676710
"Quinn Mathews","STL",7,5,,3.84798,25,25,,,,126.3,537,113,58,54,14,43,0,8,122,8.69359,3.06413,2.83721,0.997625,0.227188,0.0800745,0.1471135914325714,0.23251,1.23515,0.282857,0.718475,,,3.88699,1.80644,2.01606,999,,,,,,,559.620022583008,4.430878931599672,540.5000152587891,4.27949328740152,,,,,,,,,,,,,,,,,,,"Quinn Mathews","sa3023407",687273
"Brady Singer","CIN",7,10,,4.81381,26,26,,,,147.7,640,149,84,79,23,45,0,10,145,8.83548,2.74204,3.22222,1.40149,0.226562,0.0703125,0.15625,0.254701,1.31347,0.302158,0.679852,,,4.34454,1.79783,1.34086,999,,,,,,,547.6799774169922,3.708056795755474,564.4999847412109,3.821936333140386,,,,,,,,,,,,,,,,,,,"Brady Singer","25377",663903
"Patrick Sandoval","BOS",7,6,,3.83333,21,21,,,,108,471,104,49,46,9,44,1,4,102,8.5,3.66667,2.31818,0.75,0.216561,0.0934183,0.12314225733280182,0.245863,1.37037,0.304487,0.731167,,,3.69426,1.79076,2.06462,999,,,,,,,478.1,4.426851851851852,483,4.472222222222222,,,,,,,,,,,,,,,,,,,"Patrick Sandoval","19447",663776
"David Festa","MIN",6,6,,4.13983,25,24,,,,108.7,464,99,53,50,13,39,0,4,112,9.27323,3.22907,2.87179,1.07636,0.241379,0.0840517,0.1573275849223137,0.235154,1.26955,0.290541,0.709516,,,3.84725,1.74325,1.35849,999,,,,,,,482.0799774169923,4.43495851841225,469.49998474121094,4.319227211798034,,,,,,,,,,,,,,,,,,,"David Festa","30056",701581
"Reese Olson","DET",6,7,,3.94737,24,23,,,,114,477,101,53,50,12,38,0,4,104,8.21053,3,2.73684,0.947368,0.218029,0.0796646,0.138364776968956,0.232184,1.2193,0.278997,0.703764,,,3.8156,1.71993,1.66816,999,,,,,,,515.3999999999999,4.5210526315789465,496,4.350877192982456,,,,,,,,,,,,,,,,,,,"Reese Olson","24968",681857
"Tobias Myers","MIL",8,8,,3.98601,27,24,,,,128.7,542,120,61,57,18,40,0,4,120,8.39161,2.7972,3,1.25874,0.221402,0.0738007,0.14760147780179977,0.240964,1.2432,0.283333,0.734421,,,4.1455,1.71836,1.94276,999,,,,,,,526.9799774169923,4.094638616261364,517.4999847412109,4.0209789977642965,,,,,,,,,,,,,,,,,,,"Tobias Myers","22191",668964
"Jack Flaherty","DET",8,8,,3.88589,24,24,,,,129.7,549,116,60,56,17,45,1,7,136,9.43716,3.12259,3.02222,1.17965,0.247723,0.0819672,0.16575592011213303,0.2334,1.24133,0.287791,0.736152,,,3.97604,1.71626,1.94136,999,,,,,,,565.079977416992,4.3568233671007075,543.4999847412109,4.190439456664744,,,,,,,,,,,,,,,,,,,"Jack Flaherty","17479",656427
"Simeon Woods Richardson","MIN",6,5,,4.15274,27,26,,,,125.7,536,119,62,58,15,46,0,3,110,7.8759,3.29356,2.3913,1.07399,0.205224,0.0858209,0.11940297484397888,0.244353,1.31265,0.287293,0.715278,,,4.13704,1.68946,1.49755,999,,,,,,,509.2799774169922,4.051551231355174,506.49998474121094,4.029435139523239,,,,,,,,,,,,,,,,,,,"Simeon Woods Richardson","24494",680573
"Brandon Woodruff","MIL",6,5,,3.66435,18,18,,,,100.7,415,85,44,41,14,32,0,4,114,10.1887,2.85998,3.5625,1.25124,0.274699,0.0771084,0.19759035855531693,0.224274,1.16187,0.282869,0.749487,,,3.78217,1.68786,1.94301,999,,,,,,,471.97997741699214,4.686990980343133,441.49998474121094,4.384309812522966,,,,,,,,,,,,,,,,,,,"Brandon Woodruff","16162",605540
"Gavin Williams","CLE",7,6,,3.83333,24,24,,,,108,452,92,49,46,12,40,0,5,109,9.08333,3.33333,2.725,1,0.24115,0.0884956,0.15265486389398575,0.226044,1.22222,0.27972,0.720486,,,3.84241,1.67481,1.71641,999,,,,,,,495.40000000000003,4.587037037037037,467,4.324074074074074,,,,,,,,,,,,,,,,,,,"Gavin Williams","30122",668909
"Christian Scott","NYM",4,4,,4.0708,21,21,,,,101.7,423,92,49,46,13,28,0,5,94,8.31858,2.47788,3.35714,1.15044,0.222222,0.0661939,0.1560283675789833,0.235897,1.17994,0.279152,0.697446,,,3.95311,1.66914,1.26695,999,,,,,,,442.4799774169923,4.350835700046107,428.49998474121094,4.213372641095416,,,,,,,,,,,,,,,,,,,"Christian Scott","30107",681035
"Shane Bieber","CLE",7,5,,3.7018,20,20,,,,116.7,491,113,51,48,14,33,0,3,106,8.17481,2.54499,3.21212,1.07969,0.215886,0.0672098,0.14867617934942245,0.248352,1.25107,0.295522,0.751582,,,3.83486,1.63267,2.06824,999,,,,,,,501.5799774169922,4.298029053415047,505.49998474121094,4.331619519796612,,,,,,,,,,,,,,,,,,,"Shane Bieber","19427",669456
"Braxton Ashcraft","PIT",3,4,,3.83168,25,24,,,,101,424,102,46,43,12,21,0,3,82,7.30693,1.87129,3.90476,1.06931,0.193396,0.0495283,0.14386792480945587,0.255,1.21782,0.294118,0.725047,,,3.80014,1.63044,1.84496,999,,,,,,,426.6000000000001,4.223762376237625,441,4.366336633663367,,,,,,,,,,,,,,,,,,,"Braxton Ashcraft","23793",677952
"Mitchell Parker","WSN",6,8,,4.24195,26,25,,,,127.3,547,123,64,60,15,47,0,2,112,7.9183,3.32286,2.38298,1.06049,0.204753,0.0859232,0.11882998794317245,0.246988,1.33543,0.291105,0.711409,,,4.09342,1.62916,1.51352,999,,,,,,,514.7200225830079,4.043362217153541,518.5000152587891,4.073055795984361,,,,,,,,,,,,,,,,,,,"Mitchell Parker","27636",680730
"Trevor Rogers","BAL",7,7,,4.21875,26,26,,,,128,557,126,64,60,13,47,1,5,109,7.66406,3.30469,2.31915,0.914062,0.195691,0.0843806,0.11131058633327484,0.249505,1.35156,0.295039,0.704134,,,4.00242,1.61075,1.31608,999,,,,,,,521.7,4.07578125,533,4.1640625,,,,,,,,,,,,,,,,,,,"Trevor Rogers","22286",669432
"Will Warren","NYY",7,7,,4.26434,25,24,,,,120.3,512,110,61,57,15,40,0,7,114,8.52868,2.99252,2.85,1.12219,0.222656,0.078125,0.14453125,0.236559,1.24688,0.282738,0.689922,,,4.06424,1.60979,1.30208,999,,,,,,,506.7200225830079,4.212136406721427,493.50001525878906,4.1022444118016015,,,,,,,,,,,,,,,,,,,"Will Warren","30182",701542
"Bryce Elder","ATL",9,8,,4.08796,25,25,,,,138.7,595,135,67,63,15,47,0,6,119,7.7217,3.04975,2.53191,0.973324,0.2,0.0789916,0.12100840359926224,0.249077,1.31218,0.294118,0.714286,,,4.00282,1.60388,2.05466,999,,,,,,,569.8799774169922,4.108723792039092,577.4999847412109,4.163662562708729,,,,,,,,,,,,,,,,,,,"Bryce Elder","27779",693821
"Cody Bradford","TEX",7,6,,4.14706,23,19,,,,102,421,97,50,47,14,22,0,3,89,7.85294,1.94118,4.04545,1.23529,0.211401,0.0522565,0.15914488583803177,0.244949,1.16667,0.283276,0.694165,,,3.94099,1.5972,1.24767,999,,,,,,,433.40000000000015,4.249019607843139,431,4.2254901960784315,,,,,,,,,,,,,,,,,,,"Cody Bradford","27597",674003
"Max Scherzer","TOR",7,6,,3.89144,21,21,,,,108.7,447,99,50,47,17,29,0,5,109,9.02484,2.4011,3.75862,1.40754,0.243848,0.064877,0.17897091805934906,0.239709,1.17755,0.285714,0.74856,,,4.13244,1.59239,1.64916,999,,,,,,,453.87997741699223,4.1755288883136625,438.49998474121094,4.034038611335049,,,,,,,,,,,,,,,,,,,"Max Scherzer","3137",453286
"Trystan Vrieling","NYY",9,9,,4.35938,24,22,,,,128,550,126,66,62,16,39,0,3,98,6.89062,2.74219,2.51282,1.125,0.178182,0.0709091,0.10727272182703018,0.248031,1.28906,0.279188,0.69425,,,4.2446,1.58604,1.26144,999,,,,,,,492.80000000000007,3.8500000000000005,502,3.921875,,,,,,,,,,,,,,,,,,,"Trystan Vrieling","sa3020681",801639
"Sonny Gray","STL",8,8,,3.91608,23,23,,,,128.7,537,120,60,56,18,38,0,5,128,8.95105,2.65734,3.36842,1.25874,0.238361,0.0707635,0.16759777069091797,0.242915,1.22766,0.293103,0.737952,,,3.99787,1.5727,1.95867,999,,,,,,,545.9799774169923,4.2422687673921455,536.4999847412109,4.168609148895078,,,,,,,,,,,,,,,,,,,"Sonny Gray","12768",543243
"Braxton Garrett","MIA",5,6,,3.88004,22,21,,,,106.7,452,105,49,46,13,27,0,8,96,8.09747,2.27741,3.55556,1.09653,0.212389,0.0597345,0.15265486761927605,0.251799,1.23711,0.298701,0.72935,,,3.93499,1.56821,1.90956,999,,,,,,,443.6799774169923,4.158200469604621,451.49998474121094,4.231490137344836,,,,,,,,,,,,,,,,,,,"Braxton Garrett","21844",666129
"Garrett Whitlock","BOS",5,3,,3.51279,25,11,,,,74.3,306,69,31,29,8,16,0,2,75,9.08479,1.93809,4.6875,0.969044,0.245098,0.0522876,0.19281045719981194,0.239583,1.14401,0.297561,0.731707,,,3.27415,1.5516,1.54105,999,,,,,,,368.02002258300786,4.953162953797499,363.50001525878906,4.892328402807371,,,,,,,,,,,,,,,,,,,"Garrett Whitlock","20191",676477
"Jonathan Cannon","CHW",7,11,,4.52261,27,25,,,,139.3,595,141,75,70,18,42,0,6,101,6.52548,2.71357,2.40476,1.16296,0.169748,0.0705882,0.09915966540575027,0.25777,1.31371,0.287383,0.684411,,,4.42994,1.54631,1.09225,999,,,,,,,500.8200225830078,3.595262107761225,520.5000152587891,3.7365398697471237,,,,,,,,,,,,,,,,,,,"Jonathan Cannon","31730",686563
"Drew Rasmussen","TBR",5,3,,3.06684,24,13,,,,76.3,306,66,28,26,6,18,0,2,70,8.25688,2.1232,3.88889,0.707733,0.228758,0.0588235,0.16993464156985283,0.230769,1.10092,0.285714,0.740741,,,3.14027,1.53412,1.73514,999,,,,,,,399.2200225830079,5.232241240045542,383.50001525878906,5.026212318741892,,,,,,,,,,,,,,,,,,,"Drew Rasmussen","25385",656876
"Davis Daniel","ATL",9,7,,4.11471,23,22,,,,120.3,510,118,59,55,15,35,1,6,101,7.55611,2.61845,2.88571,1.12219,0.198039,0.0686275,0.12941176444292068,0.251599,1.27182,0.291785,0.712121,,,4.13074,1.52608,1.67943,999,,,,,,,477.9200225830079,3.9727349165351877,485.50001525878906,4.035743997860979,,,,,,,,,,,,,,,,,,,"Davis Daniel","27582",669721
"Graham Ashcraft","CIN",6,7,,4.74592,19,19,,,,104.3,454,105,59,55,11,36,0,7,84,7.24832,3.10642,2.33333,0.949185,0.185022,0.0792952,0.10572687536478043,0.255474,1.35187,0.297468,0.652866,,,4.1636,1.52318,0.97649,999,,,,,,,402.52002258300786,3.8592522608389705,417.50001525878906,4.002876347487822,,,,,,,,,,,,,,,,,,,"Graham Ashcraft","27552",668933
"Yusei Kikuchi","LAA",6,7,,4.33039,25,24,,,,124.7,543,126,64,60,20,44,0,4,136,9.81556,3.17562,3.09091,1.44346,0.25046,0.0810313,0.16942910850048065,0.254545,1.36327,0.312684,0.746479,,,4.22502,1.52173,1.38208,999,,,,,,,477.1799774169921,3.826623809903137,491.49998474121094,3.9414594769012887,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
"Mike Vasil","CHW",6,8,,4.47301,25,23,,,,116.7,506,118,62,58,13,38,0,7,91,7.01799,2.93059,2.39474,1.00257,0.179842,0.0750988,0.10474307835102081,0.255965,1.33676,0.294118,0.682148,,,4.2119,1.52032,0.99599,999,,,,,,,443.8799774169923,3.803598877674849,461.49998474121094,3.954584377117778,,,,,,,,,,,,,,,,,,,"Mike Vasil","30105",678024
"Kumar Rocker","TEX",4,3,,3.76384,22,20,,,,81.3,347,72,36,34,9,25,0,4,87,9.631,2.76753,3.48,0.99631,0.25072,0.0720461,0.1786743625998497,0.226415,1.19311,0.283784,0.722749,,,3.53548,1.51771,1.41729,999,,,,,,,390.72002258300785,4.805904156415157,376.50001525878906,4.630996323814389,,,,,,,,,,,,,,,,,,,"Kumar Rocker","31843",677958
"Ty Madden","DET",4,5,,4.16138,24,21,,,,110.3,474,104,55,51,13,40,0,4,97,7.91478,3.26383,2.425,1.06074,0.204641,0.0843882,0.12025316804647446,0.24186,1.30553,0.284375,0.707472,,,4.13656,1.51448,1.20098,999,,,,,,,447.92002258300795,4.060924843064813,444.50001525878906,4.029918431191786,,,,,,,,,,,,,,,,,,,"Ty Madden","30140",680744
"Germán Márquez","COL",6,7,,4.70474,20,20,,,,103.3,446,104,58,54,13,38,1,2,84,7.31849,3.31075,2.21053,1.13262,0.188341,0.0852018,0.10313902050256729,0.256158,1.37464,0.294498,0.678514,,,4.33783,1.51271,1.34129,999,,,,,,,382.1200225830079,3.6991288605436834,395.50001525878906,3.8286544392513355,,,,,,,,,,,,,,,,,,,"German Marquez","15038",608566
"Nick Lodolo","CIN",6,7,,4.64183,20,20,,,,104.7,453,95,58,54,14,35,0,17,112,9.62751,3.0086,3.2,1.20344,0.247241,0.0772627,0.16997792571783066,0.236908,1.24164,0.294545,0.652174,,,4.2553,1.50449,1.09596,999,,,,,,,423.5799774169923,4.045654152467516,409.49998474121094,3.911174753363601,,,,,,,,,,,,,,,,,,,"Nick Lodolo","26378",666157
"Nick Pivetta","SDP",8,7,,4.08759,25,21,,,,123.3,503,104,60,56,21,37,1,3,140,10.219,2.70073,3.78378,1.53285,0.27833,0.0735587,0.20477137714624405,0.224622,1.14355,0.274834,0.725806,,,4.08294,1.49318,1.41648,999,,,,,,,543.7200225830078,4.409732434108454,503.50001525878906,4.083536113518457,,,,,,,,,,,,,,,,,,,"Nick Pivetta","15454",601713
"Ryan Pepiot","TBR",8,7,,3.90286,25,23,,,,115.3,482,99,53,50,15,42,0,8,118,9.21075,3.2784,2.80952,1.17086,0.244813,0.0871369,0.1576763466000557,0.229167,1.2229,0.280936,0.733333,,,4.11184,1.49101,1.57795,999,,,,,,,497.3200225830079,4.313269812835673,467.50001525878906,4.05464009440598,,,,,,,,,,,,,,,,,,,"Ryan Pepiot","26221",686752
"Chris Paddack","DET",5,4,,4.24974,19,19,,,,95.3,411,99,48,45,13,25,0,1,89,8.40504,2.36097,3.56,1.2277,0.216545,0.0608273,0.15571776404976845,0.257143,1.30115,0.303887,0.718336,,,3.89051,1.4884,1.03959,999,,,,,,,387.92002258300784,4.070514272411166,407.50001525878906,4.275970642282919,,,,,,,,,,,,,,,,,,,"Chris Paddack","20099",663978
"Adam Mazur","MIA",6,8,,4.43026,23,22,,,,109.7,472,113,58,54,13,34,0,2,83,6.80948,2.78943,2.44118,1.06655,0.175847,0.0720339,0.10381355881690979,0.259174,1.34002,0.294118,0.690994,,,4.17833,1.48837,1.18888,999,,,,,,,416.0799774169922,3.7928895988329323,437.49998474121094,3.98814947048384,,,,,,,,,,,,,,,,,,,"Adam Mazur","31900",800049
"Gregory Santos","SEA",2,1,,2.63793,53,0,,,,58,246,49,18,17,1,16,1,4,63,9.77586,2.48276,3.9375,0.155172,0.256098,0.0650406,0.19105690717697144,0.216814,1.12069,0.296296,0.738994,,,2.25269,1.48414,1.12634,999,,,,,,,355.5,6.129310344827586,343,5.913793103448276,,,,,,,,,,,,,,,,,,,"Gregory Santos","21894",666619
"Carlos Rodriguez","MIL",9,9,,4.27192,25,22,,,,124.3,531,112,63,59,16,46,0,8,114,8.25422,3.33065,2.47826,1.15849,0.214689,0.086629,0.1280602663755417,0.234801,1.27112,0.276657,0.70059,,,4.30888,1.48373,1.45131,999,,,,,,,497.82002258300787,4.004988015774372,479.50001525878906,3.857602602464362,,,,,,,,,,,,,,,,,,,"Carlos Rodriguez","30161",692230
"Randy Vásquez","SDP",8,7,,4.20492,26,25,,,,122,526,119,61,57,14,39,0,9,93,6.86066,2.87705,2.38462,1.03279,0.176806,0.0741445,0.10266158729791641,0.248954,1.29508,0.283019,0.700867,,,4.31402,1.47902,1.26362,999,,,,,,,463.20000000000016,3.796721311475411,470,3.8524590163934427,,,,,,,,,,,,,,,,,,,"Randy Vasquez","24719",681190
"Bobby Miller","LAD",6,5,,4.26184,21,21,,,,107.7,454,96,55,51,12,37,0,6,98,8.18941,3.09192,2.64865,1.00279,0.215859,0.0814978,0.13436122983694077,0.233577,1.23491,0.27907,0.671256,,,3.99285,1.46789,1.1231,999,,,,,,,466.7799774169922,4.334076050543572,449.49998474121094,4.17363043155172,,,,,,,,,,,,,,,,,,,"Bobby Miller","27483",676272
"Seth Lugo","KCR",9,9,,4.09978,26,23,,,,138.3,591,142,67,63,18,42,1,5,113,7.35358,2.73319,2.69048,1.17137,0.191201,0.071066,0.1201353669166565,0.261029,1.33044,0.300242,0.736776,,,4.24385,1.4661,2.09101,999,,,,,,,517.8200225830078,3.74417940098828,542.5000152587891,3.9226319832817516,,,,,,,,,,,,,,,,,,,"Seth Lugo","12447",607625
"Andrew Morris","MIN",7,7,,4.13703,25,23,,,,115.3,489,116,57,53,13,32,0,3,84,6.55681,2.49783,2.625,1.01474,0.171779,0.0654397,0.1063394695520401,0.255507,1.28361,0.288515,0.701079,,,4.08582,1.45385,1.34924,999,,,,,,,454.7200225830079,3.9437988772548906,470.50001525878906,4.080659174376457,,,,,,,,,,,,,,,,,,,"Andrew Morris","sa3020569",702193
"Joe Rock","TBR",7,7,,4.04742,23,20,,,,122.3,524,119,59,55,14,37,0,6,103,7.57972,2.72281,2.78378,1.03025,0.196565,0.0706107,0.12595419585704803,0.247401,1.27555,0.288462,0.711144,,,4.02502,1.44843,1.3582,999,,,,,,,500.42002258300784,4.091741701520876,506.50001525878906,4.1414554588721995,,,,,,,,,,,,,,,,,,,"Joe Rock","30016",697812
"Landon Knack","LAD",6,6,,4.30178,24,20,,,,106.7,451,100,55,51,15,35,0,3,99,8.35052,2.9522,2.82857,1.26523,0.219512,0.0776053,0.14190687239170074,0.242131,1.26523,0.284281,0.701754,,,4.20678,1.44561,1.01868,999,,,,,,,429.0799774169923,4.021368225766018,422.49998474121094,3.9597000639667903,,,,,,,,,,,,,,,,,,,"Landon Knack","27487",689017
"Dustin May","LAD",6,3,,3.51279,16,16,,,,74.3,299,59,31,29,7,24,0,6,75,9.08479,2.90713,3.125,0.847914,0.250836,0.0802676,0.1705685779452324,0.219331,1.11709,0.278075,0.710383,,,3.58371,1.44405,1.5168,999,,,,,,,370.3200225830078,4.984118537990379,340.50001525878906,4.582772560878561,,,,,,,,,,,,,,,,,,,"Dustin May","19716",669160
"Brant Hurter","DET",5,6,,4.00189,25,18,,,,105.7,443,100,50,47,12,25,0,8,85,7.23746,2.12867,3.4,1.02176,0.191874,0.0564334,0.1354401856660843,0.243902,1.18259,0.28115,0.693161,,,3.97064,1.44389,1.38814,999,,,,,,,445.57997741699216,4.21551551827554,443.49998474121094,4.195837252089783,,,,,,,,,,,,,,,,,,,"Brant Hurter","30133",676428
"Quinn Priester","MIL",7,7,,4.29668,25,22,,,,117.3,506,117,60,56,12,39,0,6,94,7.21228,2.99233,2.41026,0.920716,0.185771,0.0770751,0.10869564861059189,0.253796,1.32992,0.295775,0.689655,,,4.04457,1.44053,1.52615,999,,,,,,,469.22002258300785,4.000170591436112,483.50001525878906,4.12190965626359,,,,,,,,,,,,,,,,,,,"Quinn Priester","25977",682990
"Dean Kremer","BAL",8,7,,4.032,24,24,,,,125,531,120,60,56,16,43,0,4,109,7.848,3.096,2.53488,1.152,0.205273,0.0809793,0.12429378926753998,0.247934,1.304,0.289694,0.732575,,,4.21448,1.43647,1.54924,999,,,,,,,493.20000000000005,3.9456,494,3.952,,,,,,,,,,,,,,,,,,,"Dean Kremer","19350",665152
"Noah Cameron","KCR",6,6,,4.12844,23,23,,,,109,464,107,53,50,14,31,0,4,94,7.76147,2.55963,3.03226,1.15596,0.202586,0.0668103,0.1357758566737175,0.249417,1.26605,0.28972,0.717905,,,4.07474,1.42379,1.65565,999,,,,,,,439.2000000000001,4.0293577981651385,446,4.091743119266055,,,,,,,,,,,,,,,,,,,"Noah Cameron","30184",702070
"Logan Allen","CLE",8,8,,3.9685,26,25,,,,127,544,121,60,56,16,46,0,4,111,7.86614,3.25984,2.41304,1.13386,0.204044,0.0845588,0.1194852963089943,0.244939,1.31496,0.286104,0.739972,,,4.23735,1.4218,1.75426,999,,,,,,,500.4000000000002,3.940157480314962,499,3.9291338582677167,,,,,,,,,,,,,,,,,,,"Logan Allen","27589",671106
"Bailey Falter","PIT",6,8,,4.32182,25,23,,,,118.7,503,121,61,57,15,34,0,3,87,6.59646,2.57793,2.55882,1.13732,0.172962,0.0675944,0.10536780208349228,0.259657,1.30581,0.291209,0.701493,,,4.27853,1.42045,1.44986,999,,,,,,,442.2799774169922,3.7260319190222346,461.49998474121094,3.8879527936503897,,,,,,,,,,,,,,,,,,,"Bailey Falter","20070",663559
"Drew Thorpe","CHW",6,8,,4.35897,21,21,,,,105.3,442,102,55,51,14,36,0,1,84,7.17949,3.07692,2.33333,1.19658,0.190045,0.081448,0.1085972860455513,0.251852,1.31054,0.286645,0.701014,,,4.35356,1.41452,1.01212,999,,,,,,,398.82002258300787,3.7874644921612868,401.50001525878906,3.8129155139857014,,,,,,,,,,,,,,,,,,,"Drew Thorpe","31967",689672
"Joe Musgrove","SDP",6,6,,3.84684,20,20,,,,112.3,470,106,51,48,15,27,1,10,102,8.17453,2.16385,3.77778,1.20214,0.217021,0.0574468,0.1595744639635086,0.244804,1.18433,0.287975,0.732143,,,4.07476,1.39708,1.72511,999,,,,,,,463.92002258300784,4.131077559892784,459.50001525878906,4.091718635546346,,,,,,,,,,,,,,,,,,,"Joe Musgrove","12970",605397
"Jesús Luzardo","PHI",7,6,,4.3454,21,20,,,,107.7,450,96,56,52,16,36,0,4,111,9.27577,3.00836,3.08333,1.33705,0.246667,0.08,0.1666666716337204,0.234146,1.22563,0.282686,0.693431,,,4.1507,1.39686,1.14444,999,,,,,,,452.57997741699216,4.202228321645081,432.49998474121094,4.015784558926767,,,,,,,,,,,,,,,,,,,"Jesus Luzardo","19959",666200
"Kyle Harrison","BOS",6,6,,4.03448,24,24,,,,116,494,105,56,52,14,40,0,8,116,9,3.10345,2.9,1.08621,0.234818,0.0809717,0.1538461595773697,0.235426,1.25,0.287975,0.709729,,,3.97682,1.3958,1.53066,999,,,,,,,501.20000000000005,4.320689655172414,486,4.189655172413793,,,,,,,,,,,,,,,,,,,"Kyle Harrison","27758",690986
"Zack Littell","CIN",7,6,,4.05,27,20,,,,120,506,122,58,54,17,27,0,4,101,7.575,2.025,3.74074,1.275,0.199605,0.0533597,0.1462450660765171,0.256842,1.24167,0.294118,0.726837,,,4.09981,1.38751,1.27723,999,,,,,,,470.7,3.9225,488,4.066666666666666,,,,,,,,,,,,,,,,,,,"Zack Littell","15823",641793
"Luis Garcia","HOU",8,7,,3.79674,20,20,,,,104.3,433,94,47,44,14,34,0,2,101,8.71524,2.93384,2.97059,1.20805,0.233256,0.0785219,0.15473441779613495,0.236776,1.22723,0.283688,0.747232,,,4.0102,1.3862,1.67771,999,,,,,,,449.2200225830078,4.306999131726649,433.50001525878906,4.15627998633585,,,,,,,,,,,,,,,,,,,"Luis Garcia","23735",677651
"Michael Wacha","KCR",7,8,,4.33039,23,22,,,,124.7,530,125,64,60,18,38,0,4,103,7.43384,2.74258,2.71053,1.29912,0.19434,0.0716981,0.12264150381088257,0.256148,1.30714,0.291553,0.718432,,,4.40144,1.38292,1.54493,999,,,,,,,456.3799774169921,3.659823485051219,469.49998474121094,3.7650360563848366,,,,,,,,,,,,,,,,,,,"Michael Wacha","14078",608379
"Cade Cavalli","WSN",5,6,,4.19285,21,21,,,,92.3,402,82,46,43,8,40,0,8,89,8.67822,3.90032,2.225,0.780065,0.221393,0.0995025,0.12189054489135742,0.231638,1.32178,0.287938,0.685921,,,3.92488,1.3824,1.14634,999,,,,,,,405.4200225830079,4.3924161341107,391.50001525878906,4.241603492030796,,,,,,,,,,,,,,,,,,,"Cade Cavalli","27473",676917
"José Berríos","TOR",10,10,,4.10959,26,26,,,,153.3,650,150,75,70,23,42,1,10,129,7.57339,2.46575,3.07143,1.35029,0.198462,0.0646154,0.13384614884853363,0.250836,1.25245,0.284753,0.732165,,,4.45154,1.37668,1.8501,999,,,,,,,563.520022583008,3.6759296240375803,569.5000152587891,3.7149380555883744,,,,,,,,,,,,,,,,,,,"Jose Berrios","14168",621244
"Eduardo Rodriguez","ARI",8,6,,3.78,19,19,,,,100,425,98,45,42,12,32,0,2,92,8.28,2.88,2.875,1.08,0.216471,0.0752941,0.1411764696240425,0.250639,1.3,0.299652,0.750883,,,3.90648,1.37515,1.84962,999,,,,,,,419.59999999999997,4.196,426,4.26,,,,,,,,,,,,,,,,,,,"Eduardo Rodriguez","13164",593958
"Ryan Feltner","COL",6,7,,4.70769,25,25,,,,130,565,131,73,68,18,48,0,6,113,7.82308,3.32308,2.35417,1.24615,0.2,0.0849558,0.1150442510843277,0.25636,1.37692,0.297368,0.689207,,,4.47417,1.37105,1.68718,999,,,,,,,464,3.5692307692307694,480,3.6923076923076925,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
"Richard Fitts","BOS",7,6,,4.25428,24,24,,,,122.7,522,125,62,58,15,34,0,4,93,6.82152,2.49389,2.73529,1.10024,0.178161,0.0651341,0.11302682012319565,0.258264,1.29584,0.292553,0.702899,,,4.16892,1.36733,1.70448,999,,,,,,,470.47997741699237,3.8343927393531407,490.49998474121094,3.9975549872924256,,,,,,,,,,,,,,,,,,,"Richard Fitts","30160",690916
