Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,PlayerId
"Tyler Gentry","KCR",24,105,91,22,15,5,0,2,12,12,11,0,26,2,1,0,,1,0,0.245331,0.101046,0.246548,0.409844,0.332773,0.384485,0.316675,0.717258,0.139154,4.1159,0.312867,-0.00995458,-0.114949,12.6454,-0.148219,96.3585,-0.124904,0.628093,-0.5830531045794487,-0.49690675735473633,0.247929,999,,,,"sa3014485"
"Nathan Lukes","TOR",23,98,89,23,16,5,0,1,11,11,7,0,18,1,1,0,,1,1,0.262238,0.0735028,0.179945,0.408475,0.323162,0.380169,0.307129,0.703331,0.117931,4.07429,0.310195,-0.00655712,-0.169879,11.0254,-0.915295,95.3206,-0.176437,0.5179,-0.7259073257446289,-0.13209998607635498,0.246353,999,,,,"18123"
"Nick Gordon","MIA",76,329,304,78,50,17,3,8,39,35,16,0,70,5,3,2,,6,3,0.256606,0.0475199,0.211596,0.224578,0.300989,0.406645,0.305104,0.707634,0.150038,5.53481,0.306891,0.0638613,-0.439866,36.4607,-3.626,89.2203,-0.376004,-2.31886,-4.769612073898315,-3.993863582611084,0.243875,651.25,,,,"16337"
"Austin Meadows",,16,70,62,16,9,4,0,3,9,9,7,0,13,1,1,0,,1,0,0.260392,0.0959738,0.189432,0.50664,0.337197,0.459335,0.341731,0.796532,0.198943,3.98976,0.289629,-0.0853985,-0.174519,9.88693,1.35784,116.096,-0.259917,-0.0876217,1.1130544245243073,-1.1376216933131218,0.234999,999,,,,"15672"
"Liover Peguero","PIT",49,210,194,47,32,9,1,5,23,23,13,0,48,1,1,1,,6,2,0.241689,0.059683,0.230018,0.259472,0.28992,0.375099,0.289084,0.66502,0.13341,5.43601,0.295846,0.0133831,0.108152,20.4788,-5.10852,77.536,0.121535,0.051125,-5.722668491303921,0.9011250212788582,0.232663,405.29998779296875,,,,"24273"
"David Fry","CLE",40,171,154,36,22,9,1,5,19,20,13,0,41,3,1,1,,1,0,0.23594,0.0741964,0.241656,0.307033,0.305062,0.396567,0.305683,0.701629,0.160627,3.84753,0.289906,-0.016853,-0.277503,19.0774,-1.80671,95.0298,-0.294356,-0.124928,-1.3151013255119324,-2.0499279871582985,0.232202,741.75,,,,"24934"
"Blake Perkins","MIL",29,126,109,24,15,5,1,3,15,13,14,0,35,1,1,1,,3,1,0.218528,0.112058,0.275269,0.407086,0.310489,0.35427,0.295274,0.664759,0.135742,4.97886,0.289636,0.0593789,-0.1148,12.935,-2.41737,82.8528,-0.0554213,1.19914,-2.732009321451187,0.7491386532783508,0.230346,750.969970703125,,,,"19921"
"Xavier Edwards","MIA",15,63,56,16,12,2,0,1,7,6,5,0,8,0,0,1,,2,1,0.280464,0.0863149,0.123062,0.701393,0.345331,0.365874,0.314585,0.711205,0.0854102,5.32413,0.314451,0.0133458,0.00383286,7.47789,-0.198292,95.576,0.0171787,0.197048,-0.32810170017182827,0.4720478355884552,0.228391,672.75,,,,"22266"
"Tucker Barnhart","ARI",32,128,115,25,19,5,0,1,11,11,11,0,36,1,1,0,,1,0,0.221874,0.0827032,0.282252,0.293012,0.293886,0.304227,0.268216,0.598113,0.0823532,2.53566,0.309358,-0.175742,-0.270797,10.2639,-5.33212,64.7145,-0.446539,0.65826,-6.041849225759506,3.1582599878311157,0.223803,749.469970703125,,,,"10200"
"Randal Grichuk","ARI",63,273,252,63,41,13,1,8,31,32,16,1,62,2,2,1,,1,1,0.248912,0.0572065,0.225636,0.253534,0.297155,0.4038,0.302123,0.700955,0.154889,3.69458,0.297371,-0.219783,-0.562531,29.5787,-3.68472,87.4454,-0.782313,-0.085736,-5.028360962867737,-2.1107360795140266,0.215599,648.1400146484375,,,,"10243"
"C.J. Cron","BOS",45,196,176,44,26,9,0,8,24,28,16,1,49,3,1,0,,0,0,0.250325,0.0800725,0.252292,0.31738,0.319574,0.444736,0.327744,0.76431,0.194412,2.45773,0.300772,-0.329462,-0.433445,25.4065,1.52508,102.029,-0.762906,0.0386592,-0.2864135205745697,-4.2113407626748085,0.215319,572.5700073242188,,,,"12546"
"Whit Merrifield","PHI",87,378,348,89,63,18,1,7,44,40,23,1,64,2,4,1,,14,4,0.254953,0.0616755,0.168912,0.365135,0.302805,0.371149,0.293401,0.673954,0.116196,5.2589,0.290804,0.179596,0.436388,38.2171,-7.84,81.2971,0.615985,-0.214726,-8.14228081703186,-2.614725634455681,0.211558,273.3399963378906,,,,"11281"
"Trevor Larnach","MIN",37,161,139,32,19,7,1,5,19,19,18,1,52,2,1,0,,1,0,0.226368,0.111387,0.321831,0.346104,0.319898,0.388814,0.309974,0.708712,0.162446,3.54282,0.316145,-0.0689281,-0.294897,18.4937,-1.12321,97.1899,-0.363825,-0.161329,-0.9059163630008698,-2.4863294810056686,0.207017,739.6199951171875,,,,"21501"
"Jake Alu","WSN",16,70,64,16,11,4,0,1,7,7,5,0,14,1,1,0,,1,0,0.256968,0.066831,0.195028,0.342675,0.311692,0.387055,0.303949,0.698747,0.130087,4.62308,0.304987,-0.0183562,-0.0242703,7.69048,-0.838615,88.5103,-0.0426265,0.482625,-1.0390060767531395,0.5826249793171883,0.192309,749.8300170898438,,,,"25569"
"Cade Marlowe","SEA",32,140,127,27,18,5,1,4,16,15,11,0,45,1,1,0,,5,2,0.216017,0.0761515,0.3195,0.238346,0.282185,0.359581,0.280438,0.641766,0.143564,6.52454,0.299434,0.0164959,0.0792888,12.6473,-4.4109,79.7065,0.0957847,1.69716,-3.3084428161382675,0.39715802669525146,0.183854,748.2100219726562,,,,"25505"
"Garrett Hampson","KCR",45,196,176,43,31,8,1,3,23,17,15,0,47,2,1,2,,6,1,0.24381,0.0788171,0.24155,0.326297,0.308769,0.35141,0.291808,0.660179,0.1076,5.87407,0.316316,0.144598,0.214217,19.5569,-4.32456,79.1223,0.358815,-0.71579,-4.54428631067276,-0.3157903552055359,0.179189,662.2899780273438,,,,"19262"
"Mickey Moniak","LAA",109,469,438,103,61,19,5,18,52,59,22,2,146,4,3,1,,7,3,0.235675,0.0464214,0.312109,0.148735,0.276862,0.423812,0.297465,0.700674,0.188137,5.5531,0.307587,0.104359,-0.607836,49.0004,-8.14454,85.307,-0.503478,-1.34712,-8.760368943214417,-5.37211549282074,0.179179,415.0799865722656,,,,"19956"
"Aledmys Díaz","OAK",42,182,167,40,27,10,0,4,17,18,10,1,34,3,1,0,,1,0,0.239813,0.0544891,0.18763,0.290408,0.292387,0.368851,0.286904,0.661238,0.129037,2.44223,0.277711,-0.251029,-0.352014,17.4188,-4.75689,84.5451,-0.603044,-1.80526,-3.9733580350875854,-0.45525801181793213,0.174797,739.8800048828125,,,,"15937"
"Jake McCarthy","ARI",13,56,50,13,9,2,1,1,7,6,4,0,12,1,0,0,,3,1,0.260946,0.0748174,0.207483,0.360595,0.325381,0.399237,0.31635,0.724618,0.138291,7.61637,0.318291,0.0571603,0.188468,6.72909,-0.094179,96.9827,0.245629,0.20762,0.036305248737335205,-0.19237971305847168,0.174691,485.7699890136719,,,,"21622"
"Robbie Grossman",,37,161,137,31,20,7,0,4,18,17,20,0,41,2,1,0,,2,1,0.225528,0.125541,0.253677,0.494887,0.329092,0.371566,0.310887,0.700658,0.146038,3.709,0.285317,-0.0692902,-0.207229,18.6157,-1.0012,95.5287,-0.276519,-0.46075,-1.1390819251537323,-2.585750013589859,0.173853,747.5499877929688,,,,"5254"
"Roberto Pérez","BOS",13,51,45,9,6,2,0,2,5,5,5,0,17,0,0,0,,0,0,0.208873,0.103114,0.323126,0.319115,0.296917,0.347102,0.2863,0.644019,0.138229,2.65344,0.289729,-0.0877137,-0.133156,4.87454,-1.36388,73.3033,-0.220869,0.591632,-1.8586689978837967,1.5916322469711304,0.170726,999,,,,"2900"
"Miles Mastrobuoni","CHC",13,56,49,13,9,2,0,1,7,5,6,0,12,0,0,0,,2,0,0.25659,0.102717,0.220928,0.464933,0.333981,0.36443,0.309924,0.698411,0.10784,5.93257,0.326565,0.00992571,0.0405073,6.43025,-0.393027,93.8657,0.050433,-0.0223407,-0.37513869255781174,0.1776593029499054,0.170563,749.6799926757812,,,,"20017"
"Addison Barger","TOR",13,56,50,12,8,3,0,2,7,7,5,0,14,1,0,0,,0,0,0.240195,0.0858248,0.249688,0.343728,0.311603,0.396903,0.308107,0.708506,0.156708,3.47545,0.298984,-0.00220736,-0.119359,6.34574,-0.477529,95.9987,-0.121566,0.2835,-0.3900531083345413,0.1835000067949295,0.169067,999,,,,"sa3006910"
"Cristian Pache","PHI",50,217,194,44,30,9,1,5,24,22,19,0,60,1,1,2,,4,2,0.228272,0.0873759,0.275926,0.316665,0.299748,0.359826,0.290708,0.659574,0.131554,4.91182,0.303538,-0.0340374,-0.53896,21.4541,-4.98606,79.4918,-0.572997,2.18471,-6.086212575435638,0.3597099781036377,0.166205,749.5599975585938,,,,"19948"
"Jon Singleton","HOU",49,210,178,38,22,8,1,7,24,24,29,1,60,1,2,1,,1,0,0.213278,0.138644,0.285348,0.485878,0.323749,0.388297,0.313138,0.712046,0.175018,2.82536,0.271927,-0.1313,-0.436712,24.674,-0.913311,98.943,-0.568012,0.0328313,-0.8339667022228241,-4.6671685464680195,0.16268,747.6099853515625,,,,"10441"
"Joshua Palacios","PIT",16,70,63,17,11,3,0,2,8,9,5,0,14,1,0,0,,2,1,0.261169,0.0695741,0.193968,0.358689,0.322674,0.409854,0.319109,0.732529,0.148685,4.94874,0.302493,-0.000565323,-0.0586625,8.57179,0.0427024,97.6646,-0.0592278,0.122,-0.2617538459599018,-0.5279999822378159,0.159066,691.0599975585938,,,,"19818"
"Joey Wiemer","MIL",31,133,119,27,16,6,0,5,16,16,11,0,37,2,1,0,,4,1,0.225075,0.0842443,0.280091,0.300775,0.297826,0.393879,0.300595,0.691705,0.168804,4.86406,0.284669,-0.0304993,0.0019091,14.2414,-1.96391,86.42,-0.0285902,0.735218,-2.266122341156006,-0.6897819638252258,0.1571,567.969970703125,,,,"27690"
"Lenyn Sosa","CHW",21,91,85,21,14,4,0,3,10,11,4,0,21,1,1,1,,0,0,0.243196,0.0448289,0.226518,0.197904,0.280566,0.395548,0.29038,0.676114,0.152352,2.77059,0.285106,-0.00916193,-0.232813,8.97206,-2.11576,81.3146,-0.241975,0.382137,-2.2793737798929214,0.7571370899677277,0.15641,750.4199829101562,,,,"22896"
"Garrett Cooper","CHC",58,252,227,56,36,11,1,8,26,32,20,0,70,3,2,1,,0,0,0.248689,0.080512,0.278604,0.288984,0.316909,0.41093,0.31665,0.72784,0.162241,2.26913,0.322007,-0.525666,-0.589218,30.3438,-0.360974,98.3746,-1.11488,-0.291653,-1.622309923171997,-5.441652864217758,0.151746,638.489990234375,,,,"15279"
"Jason Delay","PIT",16,64,58,13,9,3,0,1,6,5,4,0,16,1,0,1,,0,0,0.225443,0.0640428,0.256673,0.249511,0.283415,0.326456,0.269951,0.609871,0.101013,3.85897,0.299012,-0.0313251,-0.124287,5.22422,-2.57381,64.71,-0.155613,0.0172987,-2.9536293894052505,1.2672987394034863,0.15164,748.9099731445312,,,,"19806"
"Hunter Goodman","COL",44,189,173,44,23,11,1,9,24,29,12,0,51,2,1,1,,1,0,0.251921,0.0632233,0.267977,0.235929,0.306777,0.475876,0.332227,0.782652,0.223954,3.47685,0.302563,-0.00875966,-0.317349,25.2028,2.1743,92.9032,-0.326109,-0.375072,-1.9877824783325195,-3.1000716984272003,0.134762,545.1900024414062,,,,"29715"
"Jace Peterson","ARI",28,119,104,24,17,4,1,2,13,11,13,0,29,1,1,1,,3,1,0.233959,0.105269,0.240304,0.438067,0.320054,0.353017,0.298054,0.673071,0.119058,6.01574,0.300323,0.0838901,0.168101,12.4912,-2.00827,84.7178,0.251991,-0.186656,-2.0009619891643524,-0.7116560786962509,0.133796,735.9600219726562,,,,"12325"
"Miguel Vargas","LAD",11,49,43,11,7,2,0,1,6,6,5,0,10,0,0,0,,1,0,0.248067,0.102674,0.203427,0.50472,0.33116,0.412064,0.323746,0.743224,0.163997,4.68771,0.289174,0.00161493,-0.0493583,6.18893,0.218568,104.546,-0.0477434,-0.280931,0.2282065600156784,-0.5559306740760803,0.133793,513.7100219726562,,,,"20178"
"Spencer Horwitz","TOR",8,35,30,8,5,2,0,1,4,4,4,0,7,0,0,0,,0,0,0.257365,0.116541,0.194807,0.598239,0.350903,0.387786,0.326182,0.738689,0.130421,3.24715,0.310004,-0.0010648,-0.0723768,4.49148,0.226938,108.527,-0.0734416,0.273077,0.2841474711894989,-0.15192309021949768,0.131725,747.0800170898438,,,,"26477"
"Hanser Alberto",,29,126,119,31,22,7,1,2,14,13,4,0,17,1,1,1,,1,1,0.261598,0.0296581,0.135884,0.21826,0.289435,0.383163,0.29067,0.672598,0.121565,3.99517,0.288565,0.036195,-0.252215,12.4532,-2.89915,81.2947,-0.21602,-0.4,-3.08793568611145,0.04999998211860657,0.124473,999,,,,"11902"
"Kyle Lewis",,13,56,50,12,8,2,0,2,7,7,5,0,15,0,0,0,,0,0,0.244841,0.0966191,0.272972,0.353952,0.322052,0.40823,0.31878,0.730281,0.163389,2.5068,0.309696,-0.0119632,-0.122224,6.84213,0.0188592,100.454,-0.134188,0.0265,-0.1032223030924797,-0.5735000241547823,0.122478,999,,,,"19508"
"Ben Rortvedt","NYY",8,32,28,6,4,1,0,1,3,4,3,0,9,0,0,0,,0,0,0.207697,0.0876353,0.284362,0.308182,0.28771,0.353874,0.283437,0.641583,0.146176,3.03184,0.264962,0.0011837,-0.0634155,2.9705,-0.928509,79.5652,-0.0622318,0.132343,-0.8457551002502441,0.7573428750038147,0.121193,999,,,,"20287"
"Sam Huff","TEX",8,33,29,7,4,1,0,2,4,5,3,0,10,0,0,0,,0,0,0.233427,0.0793528,0.316754,0.250519,0.299441,0.429549,0.313065,0.72899,0.196122,2.08343,0.301012,-0.00284956,-0.0708741,3.82837,-0.143749,95.6224,-0.0737236,-0.0070711,-0.24472087621688843,0.3179288902319968,0.118221,679.510009765625,,,,"22209"
"Sam Haggerty","SEA",16,70,62,15,10,3,0,1,9,7,6,0,16,1,0,0,,4,1,0.238167,0.086224,0.227422,0.379136,0.313217,0.365323,0.298572,0.67854,0.127156,6.74968,0.297449,0.00680331,0.341718,7.37783,-1.15126,92.2751,0.348521,-0.342571,-0.2994041442871094,-0.8925714194774628,0.118219,999,,,,"18054"
"Romy Gonzalez","BOS",15,63,58,14,9,3,0,2,8,8,4,0,20,0,0,0,,2,1,0.237939,0.0597081,0.317848,0.187851,0.287949,0.402529,0.296958,0.690478,0.16459,6.5491,0.325646,0.0131767,0.149607,6.5556,-1.12059,80.6904,0.162784,0.200676,-1.2948468029499054,0.32567647099494934,0.116729,999,,,,"21562"
"Thomas Saggese","STL",10,42,39,10,6,2,0,1,5,5,2,0,10,1,0,0,,0,0,0.247355,0.0577376,0.248987,0.23189,0.298574,0.390571,0.298504,0.689145,0.143216,4.75086,0.309165,-0.00159851,-0.0456496,4.42433,-0.693127,87.5821,-0.0472481,0.105652,-0.693369671702385,0.40565215051174164,0.114001,999,,,,"sa3014503"
"Carlos Pérez","OAK",15,58,52,11,7,2,0,2,6,6,4,0,12,1,0,0,,0,0,0.21927,0.0740831,0.215522,0.343739,0.288098,0.379283,0.29139,0.66738,0.160012,1.88719,0.248828,-0.0467934,-0.127777,5.72737,-1.29085,87.6548,-0.17457,-0.128274,-1.0265954434871674,0.9967260956764221,0.110514,750.72998046875,,,,"10642"
"Orelvis Martinez","TOR",18,77,69,15,8,3,0,3,8,10,6,0,21,1,1,0,,0,0,0.216504,0.0821999,0.27305,0.301043,0.287327,0.401486,0.297222,0.688813,0.184982,2.96804,0.260145,-0.00336122,-0.114975,8.02932,-1.35268,88.4541,-0.118336,-0.609992,-1.1835862919688225,-0.33499225974082947,0.109359,999,,,,"sa3010692"
"Alan Trejo","COL",39,168,155,38,24,9,1,5,19,20,9,0,39,2,1,1,,2,1,0.247615,0.0557223,0.233947,0.238183,0.294982,0.408099,0.303138,0.703081,0.160485,4.38059,0.300889,-0.031115,-0.363933,18.3439,-2.12589,73.4025,-0.395048,0.349329,-5.9306860864162445,1.2993285655975342,0.108937,749.3800048828125,,,,"20056"
"Tyler Fitzgerald","SFG",28,119,108,24,15,5,1,3,14,14,8,0,36,2,1,1,,3,1,0.21992,0.0631863,0.304389,0.207584,0.278911,0.370815,0.282682,0.649725,0.150895,6.39035,0.296307,-0.015946,0.169461,10.9719,-3.52752,78.3895,0.153515,-0.434976,-3.0323654115200043,0.04002419114112854,0.105903,749.6900024414062,,,,"26208"
"Elehuris Montero","COL",81,350,319,81,49,15,1,15,42,49,22,0,96,5,3,1,,1,1,0.254162,0.0637918,0.27429,0.23257,0.310226,0.452156,0.326371,0.762381,0.197994,3.03118,0.313318,0.0231493,-0.734654,44.9698,2.32437,88.9776,-0.711505,0.6859,-5.490787625312805,-5.414099872112274,0.101685,425.9100036621094,,,,"20543"
"Matt Carpenter","STL",39,168,142,30,17,7,1,5,18,19,22,0,47,3,1,0,,1,1,0.214277,0.131076,0.279428,0.469087,0.328042,0.387263,0.31625,0.715305,0.172986,3.29811,0.275453,-0.318439,-0.38528,20.1734,-0.296408,99.4792,-0.703719,0.0558486,-0.8121059164404869,-3.894151471555233,0.101468,748.989990234375,,,,"8090"
"Jose Miranda","MIN",15,63,58,15,10,3,0,2,7,8,4,0,11,1,0,0,,0,0,0.266373,0.0619713,0.172629,0.358986,0.321524,0.416837,0.320102,0.738362,0.150465,2.68344,0.299283,-0.0133563,-0.116508,7.76658,0.0903945,104.21,-0.129864,-0.0451228,0.1879241168498993,-1.3201227858662605,0.100472,609.2899780273438,,,,"20538"
"José Azocar","SDP",65,280,260,62,45,11,2,5,29,27,14,0,69,2,2,2,,13,5,0.239483,0.0498232,0.246204,0.202366,0.282431,0.34878,0.275928,0.631211,0.109297,6.12782,0.306456,0.0542418,-0.0374985,24.2458,-9.87057,75.3292,0.0167433,0.1735,-8.540996933355927,-0.02649998664855957,0.0969448,697.0399780273438,,,,"18821"
"Yuli Gurriel",,26,112,102,28,19,6,0,2,12,11,8,0,15,1,1,0,,1,0,0.270787,0.0691089,0.136718,0.505485,0.323877,0.399268,0.312944,0.723145,0.128481,3.87827,0.297483,-0.094764,-0.134585,13.1414,-0.505169,96.4759,-0.229349,-0.13695,-0.7103055864572525,-2.1369495391845703,0.0959976,750.489990234375,,,,"19198"
"Joey Wendle","NYM",55,238,220,53,36,12,2,3,26,23,11,0,49,3,2,1,,5,2,0.240459,0.0476434,0.206989,0.230174,0.286133,0.357171,0.28002,0.643303,0.116711,5.60664,0.292535,-0.0633564,-0.0131813,21.4178,-7.5811,77.4123,-0.0765377,-1.39315,-6.736437886953354,-0.44314539432525635,0.092653,736.7100219726562,,,,"13853"
"Jace Jung","DET",8,35,31,7,4,1,0,1,4,4,3,0,10,0,0,0,,0,0,0.22575,0.0965601,0.275555,0.350421,0.307563,0.381886,0.301247,0.689449,0.156136,3.38204,0.290798,0,-0.0591621,3.76667,-0.497874,89.5568,-0.0591621,0.0947177,-0.4971202239394188,0.21971774101257324,0.090878,999,,,,"sa3019992"
"Alika Williams","PIT",21,91,82,20,14,4,0,1,10,8,7,0,19,1,1,1,,1,0,0.237748,0.072008,0.212809,0.33837,0.299906,0.344733,0.285006,0.644639,0.106985,3.64117,0.29151,-0.0157212,-0.202742,8.56596,-2.52186,74.8024,-0.218463,0.129523,-3.0591236501932144,0.8545233905315399,0.0893269,999,,,,"27604"
"Pedro Pagés","STL",8,32,29,6,4,1,0,1,3,3,3,0,8,0,0,0,,0,0,0.221775,0.080468,0.250935,0.320672,0.291134,0.339384,0.278215,0.630517,0.117609,2.71511,0.281379,-0.00287005,-0.0617801,2.83173,-1.06729,73.9811,-0.0646502,0.27649,-1.0961226224899292,0.9014903903007507,0.0893088,999,,,,"sa3010339"
"Drew Millas","WSN",8,32,28,7,5,1,0,0,3,3,3,0,6,0,0,0,,0,0,0.238217,0.0981259,0.200393,0.489668,0.318355,0.348015,0.296764,0.66637,0.109798,3.84933,0.289318,-0.00463681,-0.0615353,3.32468,-0.574331,83.6932,-0.0661721,0.0223781,-0.7126242145895958,0.6473781280219555,0.0889928,999,,,,"25643"
"Joey Votto","TOR",62,266,228,49,29,10,1,9,28,32,31,0,74,4,2,0,,0,0,0.213798,0.118394,0.277425,0.42676,0.318445,0.388169,0.311011,0.706615,0.174371,2.27525,0.268211,-0.647705,-0.639531,30.7838,-1.62675,98.0115,-1.28724,-0.194463,-1.9210306406021118,-6.244463339447975,0.0866608,663.3200073242188,,,,"4314"
"Garrett Stubbs","PHI",28,109,95,22,15,4,1,2,13,11,11,0,26,1,1,1,,2,1,0.227667,0.100986,0.23451,0.430623,0.311042,0.343151,0.291468,0.654193,0.115484,5.13715,0.288715,0.0157633,-0.102478,10.8253,-2.43131,80.0009,-0.0867144,-0.517565,-2.782325617969036,1.6074349880218506,0.0858337,748.0599975585938,,,,"18067"
"Kyle Stowers","BAL",11,49,43,10,6,2,0,2,6,6,5,0,15,1,0,0,,0,0,0.231076,0.0931446,0.302516,0.3079,0.311465,0.416663,0.315564,0.728127,0.185587,3.41038,0.299604,-0.0120309,-0.0962655,5.856,-0.114369,102.071,-0.108296,0.0049039,0.013304054737091064,-0.8200960918329656,0.0855046,712.2899780273438,,,,"26151"
"Rafael Marchán","PHI",8,32,29,7,5,1,0,0,3,3,3,0,5,1,0,0,,0,0,0.239522,0.0790965,0.142171,0.556348,0.311147,0.337895,0.289209,0.649042,0.0983728,3.39099,0.271457,-0.00353469,-0.0718257,3.12389,-0.77512,78.4867,-0.0753604,0.143893,-0.9282175824046135,0.7688934504985809,0.0853514,999,,,,"21646"
"Owen Miller","MIL",19,84,77,19,13,4,0,2,9,9,5,0,17,1,1,0,,1,0,0.24819,0.0626015,0.205659,0.304395,0.301806,0.373959,0.29429,0.675765,0.125769,4.26745,0.296594,0.0017113,-0.0117098,8.55469,-1.68022,82.1933,-0.00999852,-0.176811,-1.8630265826359391,-0.17681091278791428,0.0819748,676.1599731445312,,,,"24655"
"Jorbit Vivas","NYY",6,28,25,6,4,1,0,0,3,3,2,0,4,1,0,0,,0,0,0.241061,0.0811891,0.145901,0.556468,0.322805,0.351699,0.300409,0.674504,0.110638,4.91809,0.270048,0,-0.032664,2.99387,-0.417766,91.3292,-0.032664,0.0834545,-0.32356778904795647,0.18345455080270767,0.0808602,999,,,,"sa3005511"
"Oliver Dunn","MIL",10,42,36,8,5,2,0,1,5,4,5,0,14,0,0,0,,1,0,0.210375,0.115117,0.337239,0.341352,0.30676,0.359455,0.294529,0.666215,0.14908,5.25559,0.308806,-0.00538571,-0.0493103,4.2857,-0.83176,82.3537,-0.054696,0.201103,-0.9728611335158348,0.35110345482826233,0.080691,750.0399780273438,,,,"sa3010595"
"Justin Foscue","TEX",18,77,68,16,10,4,0,2,10,9,7,0,14,1,1,0,,1,1,0.239455,0.0935383,0.178814,0.523103,0.323892,0.398857,0.316823,0.722749,0.159402,4.58783,0.271331,-0.00681618,-0.170574,9.28277,-0.0992359,98.2268,-0.17739,-0.0107522,-0.34098462760448456,-1.485752236098051,0.0786302,514.6400146484375,,,,"sa3014527"
"Austin Nola","KCR",8,32,28,7,5,2,0,0,3,3,3,0,6,0,0,0,,0,0,0.254339,0.0916976,0.172284,0.532248,0.331637,0.363032,0.308216,0.694669,0.108693,2.31307,0.297279,-0.00643436,-0.0869056,3.62903,-0.269986,90.4952,-0.09334,-0.197453,-0.457780659198761,0.42754749953746796,0.0774017,750.8300170898438,,,,"15941"
"Gavin Sheets","CHW",53,231,209,51,33,9,0,9,24,29,18,1,48,1,2,1,,1,0,0.244136,0.0781215,0.207738,0.376059,0.306017,0.414276,0.310683,0.720293,0.17014,1.86906,0.27504,-0.217595,-0.454538,26.6705,-1.47553,95.3877,-0.672133,-0.94874,-1.9487442374229431,-5.123739719390869,0.0771131,668.8200073242188,,,,"19901"
"Jake Cave","PHI",8,35,31,8,4,2,0,1,4,4,3,0,10,0,0,0,,0,0,0.240746,0.0799265,0.274867,0.290783,0.309573,0.418296,0.314147,0.727869,0.17755,5.0357,0.309946,0.00795336,-0.0543087,4.14166,-0.12289,95.2049,-0.0463554,0.198214,-0.25426992028951645,-0.17678570747375488,0.0759255,999,,,,"14477"
"Kolten Wong","BAL",5,21,19,5,3,1,0,0,3,2,2,0,4,0,0,0,,0,0,0.252428,0.0766617,0.180309,0.425168,0.325329,0.391195,0.313892,0.716523,0.138767,5.11826,0.290268,0.00730375,-0.0259929,2.48054,-0.0781857,100.912,-0.0186892,-0.0351869,0.004254978150129318,0.0398130901157856,0.0755183,747.260009765625,,,,"12532"
"Leo Jimenez","TOR",10,42,37,9,6,2,0,1,5,4,3,0,9,1,0,0,,0,0,0.23287,0.0784603,0.202761,0.38696,0.315571,0.33699,0.292455,0.652561,0.10412,4.53811,0.284541,0,-0.0792013,4.21336,-0.904096,85.1502,-0.0792013,-0.0436854,-0.8265159800648689,0.15631461143493652,0.0754171,999,,,,"sa3006891"
"David Fletcher","ATL",11,49,46,12,10,2,0,0,5,5,3,0,5,0,0,0,,1,0,0.273267,0.0525125,0.0953552,0.550704,0.314419,0.352786,0.292971,0.667205,0.0795197,4.29684,0.296402,-0.00217446,-0.0593314,4.93658,-1.03379,80.1247,-0.0615058,0.0186765,-1.2680097036063671,0.34367647022008896,0.0743008,747.8200073242188,,,,"17992"
"Justyn-Henry Malloy","DET",13,56,47,11,8,2,0,2,7,6,7,0,15,1,0,0,,0,0,0.237133,0.132194,0.266225,0.496549,0.344745,0.38171,0.322504,0.726455,0.144577,2.81991,0.309257,-0.00217753,-0.10549,7.01531,0.192035,104.291,-0.107667,-0.152256,0.1802336499094963,-1.352255567908287,0.0727928,999,,,,"sa3017073"
"Emmanuel Rivera","ARI",32,140,127,32,21,7,1,4,17,16,10,0,29,1,1,0,,1,0,0.252503,0.0731997,0.208743,0.350669,0.311579,0.403519,0.310475,0.715098,0.151017,4.08238,0.298794,0,-0.242944,16.1397,-0.918518,93.0444,-0.242944,-0.00830177,-1.4493229389190674,-2.6083019133657217,0.0710209,749.5599975585938,,,,"19890"
"Charlie Blackmon","COL",125,539,481,132,90,25,5,12,68,59,42,1,89,9,4,3,,4,2,0.274309,0.0773364,0.164833,0.469181,0.341736,0.421852,0.331924,0.763587,0.147543,4.70171,0.312342,-0.599973,-0.856794,71.7395,6.06546,92.7005,-1.45677,-0.551396,-6.330933332443237,-11.326395750045776,0.070458,432.45001220703125,,,,"7859"
"Blaze Alexander","ARI",21,91,81,18,12,3,0,2,9,10,7,0,29,2,1,0,,1,1,0.219519,0.0763582,0.323397,0.236112,0.293483,0.341234,0.281624,0.634717,0.121715,4.46656,0.31615,-0.00891027,-0.205267,8.31035,-2.77747,73.7032,-0.214177,0.208286,-3.1787586212158203,0.7832856923341751,0.0702935,999,,,,"sa3007742"
