Name,Team,player_type,fg_auction_dollars,PA,AB,H,HR,R,RBI,SB,AVG,IP,W,SV,SO,ERA,WHIP,sgp_R,sgp_HR,sgp_RBI,sgp_SB,sgp_AVG,sgp_hitting,sgp_W,sgp_SV,sgp_SO,sgp_ERA,sgp_WHIP,sgp_pitching,sgp_total,p_c,p_1b,p_2b,p_3b,p_ss,p_of,p_ci,p_mi,p_dh,p_sp,p_rp,replacement_position,replacement_level_sgp,repl_sgp_total,repl_sgp_R,repl_sgp_HR,repl_sgp_RBI,repl_sgp_SB,repl_sgp_AVG,repl_sgp_W,repl_sgp_SV,repl_sgp_SO,repl_sgp_ERA,repl_sgp_WHIP,sgpar_R,sgpar_HR,sgpar_RBI,sgpar_SB,sgpar_AVG,sgpar_W,sgpar_SV,sgpar_SO,sgpar_ERA,sgpar_WHIP,sgpar_hitting,sgpar_pitching,sgpar_total,sgpar,$_R,$_RBI,$_HR,$_SB,$_AVG,$_W,$_SV,$_SO,$_ERA,$_WHIP,$_cat,standings_value
Freddy Peralta,NYM,pitcher,13.959469616611475,NA,NA,NA,NA,NA,NA,NA,NA,162,11,0,177,3.82903,1.21816,0,0,0,0,0,0,0.26982902612583237,0,0.4884469902691774,0.08259914221848814,0.07712733974045957,0.9180024983539576,0.9180024983539576,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.12755553962312077,-0.03627746556510604,0.24753500015336274,0.0634840758828672,0.06705239886371255,0,0.4693495489579572,0.4693495489579572,0.4693495489579572,0,0,0,0,0,7.350785340314141,-4.081395348837215,7.0527082119976665,4.539891019930313,4.962119738482161,19.824108961887067,19.824108961887067
Aaron Nola,PHI,pitcher,12.095193363869498,NA,NA,NA,NA,NA,NA,NA,NA,180,11,0,177,4.11625,1.20953,0,0,0,0,0,0,0.26982902612583237,0,0.4884469902691774,0.06870057013212079,0.08967310881330115,0.9166496953404316,0.9166496953404316,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.12755553962312077,-0.03627746556510604,0.24753500015336274,0.04958550379649984,0.07959816793655412,0,0.4679967459444314,0.4679967459444314,0.4679967459444314,0,0,0,0,0,7.350785340314141,-4.081395348837215,7.0527082119976665,3.545972439132606,5.890551970672987,19.758622613280185,19.758622613280185
Francisco Lindor,NYM,hitter,23.438075135857837,630,558,146,26,94,78,22,0.261188,NA,NA,NA,NA,NA,NA,0.32317126096346294,0.31261491166121114,0.4391585050946145,0.1815118488922884,0.07898433979394436,1.3354408664055213,0,0,0,0,0,0,1.3354408664055213,0,0,0,0,1,0,0,1,1,0,0,SS,0.24912776719314625,0.24912776719314625,0.06738464590301993,0.04328514161462923,0.10021822295748894,0.0379524774956603,2.872792223478263e-4,0,0,0,0,0,0.255786615060443,0.26932977004658193,0.33894028213712557,0.1435593713966281,0.07869706057159653,0,0,0,0,0,1.0863130992123753,0,1.0863130992123753,1.0863130992123753,3.945476686176691,3.3527227722772266,4.562462281231143,4.890693316677079,2.5766981402973075,0,0,0,0,0,19.328053196659447,19.328053196659447
Pete Crow-Armstrong,CHC,hitter,29.539544943175187,644,591,150,26,88,92,34,0.25357,NA,NA,NA,NA,NA,NA,0.3025433081360078,0.31261491166121114,0.517981826521853,0.2805183119244457,0.0503379406698514,1.463996298913369,0,0,0,0,0,0,1.463996298913369,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,0.16364842576447694,0.16592637618941206,0.2860160520359797,0.2409157267115828,0.0839897888101449,0,0,0,0,0,0.9404963695115964,0,0.9404963695115964,0.9404963695115964,2.5242565895431515,2.829207920792078,2.8108026554013286,8.207370393504062,2.74999257989025,0,0,0,0,0,19.12163013913087,19.12163013913087
CJ Abrams,WSN,hitter,20.348941009801138,630,572,146,20,87,68,31,0.254361,NA,NA,NA,NA,NA,NA,0.2991053159980987,0.2404730089701624,0.38285613264658697,0.2557666961664064,0.05206787199243205,1.2302690257736866,0,0,0,0,0,0,1.2302690257736866,0,0,0,0,1,0,0,1,1,0,0,SS,0.24912776719314625,0.24912776719314625,0.06738464590301993,0.04328514161462923,0.10021822295748894,0.0379524774956603,2.872792223478263e-4,0,0,0,0,0,0.23172067009507877,0.19718786735553318,0.282637909689098,0.2178142186707461,0.05178059277008422,0,0,0,0,0,0.9811412585805402,0,0.9811412585805402,0.9811412585805402,3.5742624818321103,2.7957920792079194,3.3403741701870864,7.420362273579016,1.695399499359744,0,0,0,0,0,18.82619050416588,18.82619050416588
Jackson Chourio,MIL,hitter,29.780402604144623,651,601,163,25,92,88,24,0.27157,NA,NA,NA,NA,NA,NA,0.31629527668764457,0.300591261212703,0.495460877542642,0.19801292606431464,0.1312451766576625,1.4416055181649667,0,0,0,0,0,0,1.4416055181649667,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,0.17740039431611368,0.15390272574090394,0.2634951030567687,0.15841034085145173,0.164897024797956,0,0,0,0,0,0.9181055887631939,0,0.9181055887631939,0.9181055887631939,2.7363789920257693,2.6064356435643554,2.607121303560653,5.396627108057467,5.399056255104961,0,0,0,0,0,18.74561930231321,18.74561930231321
Brandon Woodruff,MIL,pitcher,15.87595534067741,NA,NA,NA,NA,NA,NA,NA,NA,151,10,0,160,3.74459,1.15346,0,0,0,0,0,0,0.2452991146598476,0,0.4415340025032112,0.08268175143937413,0.09689670917528212,0.8664115777777152,0.8664115777777152,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.103025628157136,-0.03627746556510604,0.20062201238739655,0.06356668510375318,0.08682176829853509,0,0.4177586283817148,0.4177586283817148,0.4177586283817148,0,0,0,0,0,5.937172774869114,-4.081395348837215,5.7160745486313305,4.545798593677715,6.42512449226089,18.542775060601834,18.542775060601834
Geraldo Perdomo,ARI,hitter,20.14473744973398,686,581,154,15,96,72,23,0.266017,NA,NA,NA,NA,NA,NA,0.3300472452392813,0.1803547567276218,0.405377081625798,0.18976238747830151,0.10300236429949922,1.2085438353705018,0,0,0,0,0,0,1.2085438353705018,0,0,0,0,1,0,0,1,1,0,0,SS,0.24912776719314625,0.24912776719314625,0.06738464590301993,0.04328514161462923,0.10021822295748894,0.0379524774956603,2.872792223478263e-4,0,0,0,0,0,0.26266259933626135,0.13706961511299257,0.30515885866830905,0.1518099099826412,0.1027150850771514,0,0,0,0,0,0.9594160681773556,0,0.9594160681773556,0.9594160681773556,4.051537887418,3.0185643564356424,2.3219674109837065,5.171767645221738,3.36309598829285,0,0,0,0,0,17.92693328835194,17.92693328835194
Clayton Beeter,WSN,pitcher,1.1320357274708304,NA,NA,NA,NA,NA,NA,NA,NA,63,3,17,72,3.97908,1.35815,0,0,0,0,0,0,0.07358973439795427,0.2371988133103087,0.19869030112644503,0.02790244988766177,0.00742000809909423,0.544801306821464,0.544801306821464,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.06868375210475733,0.20092134774520265,-0.042221688989369593,0.008787383552040819,-0.0026549327776528003,0,0.09614835742546374,0.09614835742546374,0.09614835742546374,0,0,0,0,0,-3.9581151832460755,22.604651162790727,-1.2029702970297032,0.6284058344048417,-0.19647461632373894,17.87549690059605,17.87549690059605
Mookie Betts,LAD,hitter,23.16153399445443,651,567,155,24,95,90,9,0.273965,NA,NA,NA,NA,NA,NA,0.3266092531013721,0.2885676107641949,0.5067213520322474,0.07425484727411799,0.13386955371845038,1.330022616890383,0,0,0,0,0,0,1.330022616890383,0,0,0,0,1,0,0,1,1,0,0,SS,0.24912776719314625,0.24912776719314625,0.06738464590301993,0.04328514161462923,0.10021822295748894,0.0379524774956603,2.872792223478263e-4,0,0,0,0,0,0.25922460719835216,0.24528246914956567,0.4065031290747585,0.03630236977845769,0.13358227449610255,0,0,0,0,0,1.0808948496972366,0,1.0808948496972366,1.0808948496972366,3.998507286797345,4.021039603960394,4.155099577549791,1.236727045596503,4.373749105376644,0,0,0,0,0,17.785122619280678,17.785122619280678
Bo Bichette,NYM,hitter,21.888184439496435,658,608,177,19,81,86,6,0.290757,NA,NA,NA,NA,NA,NA,0.2784773631706436,0.22844935852165427,0.48420040305303647,0.04950323151607866,0.21910244699658143,1.2597328032579944,0,0,0,0,0,0,1.2597328032579944,0,0,0,0,1,0,0,1,1,0,0,SS,0.24912776719314625,0.24912776719314625,0.06738464590301993,0.04328514161462923,0.10021822295748894,0.0379524774956603,2.872792223478263e-4,0,0,0,0,0,0.21109271726762366,0.18516421690702503,0.3839821800955475,0.011550754020418358,0.2188151677742336,0,0,0,0,0,1.0106050360648482,0,1.0106050360648482,1.0106050360648482,3.256078878108183,3.7982673267326716,3.1366928183464102,0.39350405996252374,7.164443395694072,0,0,0,0,0,17.74898647884386,17.74898647884386
Michael King,SDP,pitcher,12.574582908735058,NA,NA,NA,NA,NA,NA,NA,NA,161,10,0,170,3.68247,1.24568,0,0,0,0,0,0,0.2452991146598476,0,0.4691298776596619,0.09262148001405972,0.06531042543044856,0.8723608977640177,0.8723608977640177,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.103025628157136,-0.03627746556510604,0.22821788754384728,0.07350641367843877,0.05523548455370153,0,0.4237079483680175,0.4237079483680175,0.4237079483680175,0,0,0,0,0,5.937172774869114,-4.081395348837215,6.502329644729175,5.256611248177394,4.087625391682719,17.702343710621186,17.702343710621186
Matthew Boyd,CHC,pitcher,11.440451660754666,NA,NA,NA,NA,NA,NA,NA,NA,167,11,0,149,3.8894,1.22573,0,0,0,0,0,0,0.26982902612583237,0,0.4111785398311154,0.08064846456377432,0.07627200709999626,0.8379280376207183,0.8379280376207183,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.12755553962312077,-0.03627746556510604,0.17026654971530078,0.061533398228153374,0.06619706622324924,0,0.38927508822471807,0.38927508822471807,0.38927508822471807,0,0,0,0,0,7.350785340314141,-4.081395348837215,4.851193942923701,4.4003936129939065,4.898822033252587,17.419799580647123,17.419799580647123
Nico Hoerner,CHC,hitter,21.54826526594188,665,607,171,9,79,65,27,0.28117,NA,NA,NA,NA,NA,NA,0.2716013788948252,0.10821285403657308,0.3659654209121787,0.22276454182235397,0.1756779604237618,1.1442221560896928,0,0,0,0,0,0,1.1442221560896928,0,0,1,0,0,0,0,1,1,0,0,2B,0.3590039845822357,0.3590039845822357,0.09007539401322052,0.07695136287045197,0.14526012091591095,0.04125269293006554,0.00546441385258677,0,0,0,0,0,0.1815259848816047,0.031261491166121105,0.22070529999626776,0.18151184889228844,0.17021354657117502,0,0,0,0,0,0.785218171507457,0,0.785218171507457,0.785218171507457,2.8000157127705547,2.183168316831682,0.5295715147857575,6.183635227982514,5.5731297423026245,0,0,0,0,0,17.269520514673133,17.269520514673133
Bryce Harper,PHI,hitter,27.514962349370503,665,574,157,29,90,95,11,0.273513,NA,NA,NA,NA,NA,NA,0.3094192924118262,0.3486858630067355,0.5348725382562612,0.0907559244461442,0.1336022940368156,1.4173359121577829,0,0,0,0,0,0,1.4173359121577829,0,1,0,0,0,0,1,0,1,0,0,1B,0.44297870877619505,0.44297870877619505,0.11345374055100294,0.11783177439537958,0.19480620867017517,0.03465226206125506,-0.01776527690161768,0,0,0,0,0,0.19596555186082326,0.23085408861135592,0.34006632958608607,0.05610366238488915,0.15136757093843328,0,0,0,0,0,0.9743572033815877,0,0.9743572033815877,0.9743572033815877,3.0227442353773033,3.363861386138612,3.9106819553409795,1.911305434103686,4.956075051666562,0,0,0,0,0,17.164668062627143,17.164668062627143
Sandy Alcantara,MIA,pitcher,8.099445532856596,NA,NA,NA,NA,NA,NA,NA,NA,188,11,0,156,4.07579,1.25785,0,0,0,0,0,0,0.26982902612583237,0,0.4304956524406309,0.07514910147037043,0.07040686954189809,0.8458806495787319,0.8458806495787319,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.12755553962312077,-0.03627746556510604,0.1895836623248163,0.056034035134749485,0.060331928665151066,0,0.39722770018273157,0.39722770018273157,0.39722770018273157,0,0,0,0,0,7.350785340314141,-4.081395348837215,5.401572510192193,4.007121618783176,4.464780666513325,17.14286478696562,17.14286478696562
Freddie Freeman,LAD,hitter,26.08145242980231,651,568,161,24,89,91,8,0.283719,NA,NA,NA,NA,NA,NA,0.305981300273917,0.2885676107641949,0.5123515892770503,0.06600430868810488,0.17510484295455012,1.348009651957817,0,0,0,0,0,0,1.348009651957817,0,1,0,0,0,0,1,0,1,0,0,1B,0.44297870877619505,0.44297870877619505,0.11345374055100294,0.11783177439537958,0.19480620867017517,0.03465226206125506,-0.01776527690161768,0,0,0,0,0,0.19252755972291408,0.17073583636881534,0.3175453806068751,0.03135204662684982,0.1928701198561678,0,0,0,0,0,0.9050309431816221,0,0.9050309431816221,0.9050309431816221,2.969713634756649,3.14108910891089,2.8922751961375996,1.068082448469707,6.3149509720274475,0,0,0,0,0,16.386111360302294,16.386111360302294
Xavier Edwards,MIA,hitter,16.05719996979101,602,539,151,5,72,50,27,0.280678,NA,NA,NA,NA,NA,NA,0.24753543392946095,0.06011825224254059,0.28151186224013747,0.22276454182235397,0.15403495069710652,0.9659650409315994,0,0,0,0,0,0,0.9659650409315994,0,0,1,0,1,0,0,1,1,0,0,SS,0.24912776719314625,0.24912776719314625,0.06738464590301993,0.04328514161462923,0.10021822295748894,0.0379524774956603,2.872792223478263e-4,0,0,0,0,0,0.18015078802644102,0.01683311062791136,0.18129363928264852,0.18481206432669367,0.15374767147475868,0,0,0,0,0,0.7168372737384533,0,0.7168372737384533,0.7168372737384533,2.7788034725222928,1.7933168316831674,0.2851538925769463,6.296064959400377,5.03400427267083,0,0,0,0,0,16.187343428853612,16.187343428853612
Trevor Megill,MIL,pitcher,8.644635888377902,NA,NA,NA,NA,NA,NA,NA,NA,66,5,11,82,3.27683,1.16971,0,0,0,0,0,0,0.1226495573299238,0.15348158508314091,0.22628617628289577,0.04991891475428581,0.03960704542606701,0.5919432788763132,0.5919432788763132,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.019623929172787796,0.11720411951803487,-0.01462581383291886,0.030803848418664858,0.02953210454931998,0,0.14329032948031306,0.14329032948031306,0.14329032948031306,0,0,0,0,0,-1.1308900523560208,13.186046511627923,-0.41671520093185743,2.202853437974234,2.18548241951721,16.02677711583149,16.02677711583149
Blake Snell,LAD,pitcher,13.24979178428786,NA,NA,NA,NA,NA,NA,NA,NA,132,10,0,164,3.54719,1.24427,0,0,0,0,0,0,0.2452991146598476,0,0.4525723525657915,0.08390860963143904,0.05402282635404323,0.8358029032111214,0.8358029032111214,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.103025628157136,-0.03627746556510604,0.21166036244997685,0.06479354329581809,0.043947885477296195,0,0.3871499538151211,0.3871499538151211,0.3871499538151211,0,0,0,0,0,5.937172774869114,-4.081395348837215,6.030576587070469,4.633534020419377,3.252302284288038,15.772190317809784,15.772190317809784
Brice Turang,MIL,hitter,19.94536067194738,651,582,151,14,83,68,28,0.258829,NA,NA,NA,NA,NA,NA,0.28535334744646196,0.16833110627911368,0.38285613264658697,0.23101508040836707,0.07222148333887429,1.139777150119404,0,0,0,0,0,0,1.139777150119404,0,0,1,0,0,0,0,1,1,0,0,2B,0.3590039845822357,0.3590039845822357,0.09007539401322052,0.07695136287045197,0.14526012091591095,0.04125269293006554,0.00546441385258677,0,0,0,0,0,0.19527795343324145,0.09137974340866171,0.23759601173067602,0.18976238747830154,0.06675706948628753,0,0,0,0,0,0.7807731655371682,0,0.7807731655371682,0.7807731655371682,3.012138115253173,2.350247524752474,1.5479782739891377,6.464709556527174,2.1857591064728834,0,0,0,0,0,15.56083257699484,15.56083257699484
Ketel Marte,ARI,hitter,24.895366549906345,637,554,152,27,94,86,6,0.273549,NA,NA,NA,NA,NA,NA,0.32317126096346294,0.32463856210971925,0.48420040305303647,0.04950323151607866,0.12909475166995263,1.3106082093122498,0,0,0,0,0,0,1.3106082093122498,0,0,1,0,0,0,0,1,1,0,0,2B,0.3590039845822357,0.3590039845822357,0.09007539401322052,0.07695136287045197,0.14526012091591095,0.04125269293006554,0.00546441385258677,0,0,0,0,0,0.23309586695024243,0.2476871992392673,0.3389402821371255,0.008250538586013122,0.12363033781736586,0,0,0,0,0,0.9516042247300143,0,0.9516042247300143,0.9516042247300143,3.5954747220803718,3.352722772277226,4.195835847917926,0.2810743285446601,4.047902923242206,0,0,0,0,0,15.47301059406239,15.47301059406239
Robbie Ray,SFG,pitcher,6.2295838857037245,NA,NA,NA,NA,NA,NA,NA,NA,174,10,0,176,4.11875,1.29813,0,0,0,0,0,0,0.2452991146598476,0,0.48568740275353234,0.06621638771578582,0.0472243662124576,0.8444272713416234,0.8444272713416234,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.103025628157136,-0.03627746556510604,0.2447754126377177,0.04710132138016487,0.03714942533571057,0,0.3957743219456231,0.3957743219456231,0.3957743219456231,0,0,0,0,0,5.937172774869114,-4.081395348837215,6.974082702387883,3.3683228902190097,2.7491916748016583,14.947374693440448,14.947374693440448
James Wood,WSN,hitter,25.342450675939126,644,558,146,27,89,86,16,0.261242,NA,NA,NA,NA,NA,NA,0.305981300273917,0.32463856210971925,0.48420040305303647,0.13200861737620975,0.07920732298406447,1.326036205796947,0,0,0,0,0,0,1.326036205796947,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,0.16708641790238613,0.17795002663792017,0.25223462856716317,0.09240603216334684,0.11285917112435798,0,0,0,0,0,0.8025362763951743,0,0.8025362763951743,0.8025362763951743,2.5772871901638057,2.4950495049504937,3.0144840072420047,3.1480324797001886,3.6952335225667405,0,0,0,0,0,14.930086704623234,14.930086704623234
Michael Harris II,ATL,hitter,22.846669827815333,581,546,150,22,71,78,18,0.275191,NA,NA,NA,NA,NA,NA,0.2440974417915518,0.2645203098671786,0.4391585050946145,0.14850969454823598,0.13386509445865516,1.2301510457602365,0,0,0,0,0,0,1.2301510457602365,0,0,0,0,0,1,0,0,1,0,0,OF,0.5234999294017727,0.5234999294017727,0.1388948823715309,0.14668853547179908,0.2319657744858733,0.03960258521286292,-0.03365184814029351,0,0,0,0,0,0.10520255942002091,0.11783177439537953,0.20719273060874122,0.10890710933537306,0.16751694259894867,0,0,0,0,0,0.7066511163584634,0,0.7066511163584634,0.7066511163584634,1.6227363789920262,2.049504950495049,1.9960772480386242,3.7101811367895086,5.4848375698900025,0,0,0,0,0,14.86333728420521,14.86333728420521
Ezequiel Tovar,COL,hitter,16.79878922103264,651,605,161,21,81,76,9,0.266085,NA,NA,NA,NA,NA,NA,0.2784773631706436,0.2524966594186705,0.42789803060500897,0.07425484727411799,0.10756163990737971,1.140688540375821,0,0,0,0,0,0,1.140688540375821,0,0,0,0,1,0,0,1,1,0,0,SS,0.24912776719314625,0.24912776719314625,0.06738464590301993,0.04328514161462923,0.10021822295748894,0.0379524774956603,2.872792223478263e-4,0,0,0,0,0,0.21109271726762366,0.20921151780404126,0.32767980764752,0.03630236977845769,0.10727436068503189,0,0,0,0,0,0.8915607731826746,0,0.8915607731826746,0.8915607731826746,3.256078878108183,3.241336633663365,3.544055522027762,1.236727045596503,3.5123757313302746,0,0,0,0,0,14.790573810726087,14.790573810726087
Emmet Sheehan,LAD,pitcher,11.161871494950264,NA,NA,NA,NA,NA,NA,NA,NA,143,9,0,162,3.96517,1.19913,0,0,0,0,0,0,0.22076920319386284,0,0.44705317753450136,0.06422198577336878,0.07504692301638129,0.8070912895181143,0.8070912895181143,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.07849571669115124,-0.03627746556510604,0.20614118741868673,0.04510691943774783,0.06497198213963426,0,0.35843834012211406,0.35843834012211406,0.35843834012211406,0,0,0,0,0,4.523560209424087,-4.081395348837215,5.8733255678509,3.225698659770784,4.808161385525993,14.34935047373455,14.34935047373455
Konnor Griffin,PIT,hitter,12.399169027204374,490,442,115,12,70,58,24,0.260374,NA,NA,NA,NA,NA,NA,0.2406594496536426,0.14428380538209745,0.3265537601985595,0.19801292606431464,0.05990214875198898,0.9694120900506032,0,0,0,0,0,0,0.9694120900506032,0,0,0,0,1,0,0,1,1,0,0,SS,0.24912776719314625,0.24912776719314625,0.06738464590301993,0.04328514161462923,0.10021822295748894,0.0379524774956603,2.872792223478263e-4,0,0,0,0,0,0.17327480375062268,0.10099866376746822,0.22633553724107053,0.16006044856865434,0.05961486952964115,0,0,0,0,0,0.7202843228574568,0,0.7202843228574568,0.7202843228574568,2.6727422712809843,2.238861386138613,1.7109233554616785,5.4528419737663985,1.9519092877851905,0,0,0,0,0,14.027278274432865,14.027278274432865
Joe Musgrove,SDP,pitcher,10.270690395355064,NA,NA,NA,NA,NA,NA,NA,NA,158,9,0,145,3.89088,1.21479,0,0,0,0,0,0,0.22076920319386284,0,0.4001401897685352,0.07619776501759433,0.07658583943347094,0.7736929974134633,0.7736929974134633,0,0,0,0,0,0,0,0,0,1,0,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,0.07849571669115124,-0.03627746556510604,0.1592281996527206,0.05708269868197338,0.06651089855672392,0,0.32504004801746306,0.32504004801746306,0.32504004801746306,0,0,0,0,0,4.523560209424087,-4.081395348837215,4.536691904484566,4.08211394016081,4.922046759629251,13.983017464861497,13.983017464861497
Bryson Stott,PHI,hitter,17.35477043331781,623,556,144,14,73,67,25,0.258191,NA,NA,NA,NA,NA,NA,0.25097342606737016,0.16833110627911368,0.37722589540178425,0.20626346465032777,0.06637003162133832,1.0691639240199342,0,0,0,0,0,0,1.0691639240199342,0,0,1,0,0,0,0,1,1,0,0,2B,0.3590039845822357,0.3590039845822357,0.09007539401322052,0.07695136287045197,0.14526012091591095,0.04125269293006554,0.00546441385258677,0,0,0,0,0,0.16089803205414965,0.09137974340866171,0.2319657744858733,0.16501077172026224,0.06090561776875156,0,0,0,0,0,0.7101599394376985,0,0.7101599394376985,0.7101599394376985,2.4818321090466284,2.2945544554455437,1.5479782739891377,5.621486570893196,1.994170949950857,0,0,0,0,0,13.940022359325361,13.940022359325361
JoJo Romero,STL,pitcher,4.386991428657676,NA,NA,NA,NA,NA,NA,NA,NA,64,5,12,62,3.49193,1.29373,0,0,0,0,0,0,0.1226495573299238,0.16743445645433555,0.17109442596999433,0.04226155095628492,0.01809066192536019,0.5215306526358988,0.5215306526358988,0,0,0,0,0,0,0,0,0,0,1,P,0.4486529493960002,0.4486529493960002,0,0,0,0,0,0.1422734865027116,0.03627746556510604,0.24091199011581463,0.01911506633562095,0.01007494087674703,0,0,0,0,0,-0.019623929172787796,0.1311569908892295,-0.0698175641458203,0.02314648462066397,0.008015721048613159,0,0.07287770323989853,0.07287770323989853,0.07287770323989853,0,0,0,0,0,-1.1308900523560208,14.755813953488389,-1.989225393127548,1.6552578928012192,0.5931923138847717,13.88414871469081,13.88414871469081
Luis Arraez,SFG,hitter,17.96706055480853,623,578,178,6,73,58,9,0.308138,NA,NA,NA,NA,NA,NA,0.25097342606737016,0.07214190269104873,0.3265537601985595,0.07425484727411799,0.2826356147038707,1.006559550934967,0,0,0,0,0,0,1.006559550934967,0,1,0,0,0,0,1,0,1,0,0,1B,0.44297870877619505,0.44297870877619505,0.11345374055100294,0.11783177439537958,0.19480620867017517,0.03465226206125506,-0.01776527690161768,0,0,0,0,0,0.13751968551636723,-0.04568987170433085,0.1317475515283843,0.03960258521286293,0.3004008916054884,0,0,0,0,0,0.563580842158772,0,0.563580842158772,0.563580842158772,2.1212240248261782,1.3032178217821773,-0.7739891369945687,1.3491567770143666,9.835722111111272,0,0,0,0,0,13.835331597739426,13.835331597739426
